transaction_id,customer_id,amount,flagged_transaction
3574,351,539,not_fraud
3575,912,199,not_fraud
3576,288,150,not_fraud
3577,288,564,fraud
3578,892,855,fraud
3579,226,805,fraud
3580,523,667,fraud
3581,522,324,not_fraud
3582,783,453,not_fraud
3583,273,328,fraud
3584,936,450,fraud
3585,402,101,not_fraud
3586,183,188,not_fraud
3587,969,65,not_fraud
3588,665,164,not_fraud
3589,488,681,not_fraud
3590,827,120,fraud
3591,846,146,fraud
3592,124,241,not_fraud
3593,985,477,not_fraud
3594,626,741,fraud
3595,790,490,not_fraud
3596,414,77,fraud
3597,980,823,fraud
3598,725,258,fraud
3599,172,332,fraud
3600,288,931,not_fraud
3601,435,913,not_fraud
3602,686,527,fraud
3603,113,985,not_fraud
3604,888,801,not_fraud
3605,917,441,not_fraud
3606,995,496,not_fraud
3607,122,615,fraud
3608,544,438,not_fraud
3609,222,278,fraud
3610,631,718,fraud
3611,39,546,not_fraud
3612,497,157,fraud
3613,780,127,not_fraud
3614,233,859,not_fraud
3615,943,376,fraud
3616,530,859,not_fraud
3617,149,75,fraud
3618,397,979,fraud
3619,661,822,not_fraud
3620,638,379,not_fraud
3621,904,184,not_fraud
3622,302,840,fraud
3623,360,597,not_fraud
3624,238,504,fraud
3625,647,982,fraud
3626,663,123,not_fraud
3627,236,120,not_fraud
3628,736,770,not_fraud
3629,203,448,fraud
3630,256,724,not_fraud
3631,598,156,fraud
3632,662,44,not_fraud
3633,235,318,not_fraud
3634,345,547,fraud
3635,534,759,fraud
3636,860,23,not_fraud
3637,797,383,not_fraud
3638,781,566,not_fraud
3639,466,437,not_fraud
3640,770,737,not_fraud
3641,541,242,fraud
3642,213,714,fraud
3643,463,572,fraud
3644,436,948,fraud
3645,283,896,not_fraud
3646,562,735,fraud
3647,607,672,fraud
3648,463,449,fraud
3649,407,511,not_fraud
3650,88,284,fraud
3651,44,859,not_fraud
3652,461,85,fraud
3653,278,448,not_fraud
3654,683,741,fraud
3655,421,869,not_fraud
3656,701,965,fraud
3657,353,708,not_fraud
3658,696,298,not_fraud
3659,515,924,fraud
3660,703,549,not_fraud
3661,630,900,not_fraud
3662,19,701,fraud
3663,23,262,fraud
3664,413,135,not_fraud
3665,30,186,fraud
3666,807,46,fraud
3667,108,419,fraud
3668,367,620,not_fraud
3669,281,619,not_fraud
3670,128,136,not_fraud
3671,229,492,not_fraud
3672,111,177,not_fraud
3673,136,601,not_fraud
3674,362,303,not_fraud
3675,186,854,fraud
3676,656,647,not_fraud
3677,584,352,not_fraud
3678,129,319,fraud
3679,876,671,fraud
3680,261,537,fraud
3681,515,549,not_fraud
3682,449,428,fraud
3683,900,453,not_fraud
3684,104,694,not_fraud
3685,483,567,not_fraud
3686,224,849,fraud
3687,832,245,fraud
3688,874,448,not_fraud
3689,866,223,not_fraud
3690,491,94,not_fraud
3691,473,803,fraud
3692,10,753,not_fraud
3693,405,94,fraud
3694,896,930,not_fraud
3695,302,498,fraud
3696,231,74,not_fraud
3697,731,655,fraud
3698,923,672,fraud
3699,66,636,fraud
3700,937,73,fraud
3701,112,352,fraud
3702,13,948,fraud
3703,393,884,not_fraud
3704,500,928,not_fraud
3705,932,361,not_fraud
3706,598,167,not_fraud
3707,234,598,fraud
3708,602,500,not_fraud
3709,314,667,fraud
3710,566,864,fraud
3711,12,472,fraud
3712,209,234,not_fraud
3713,974,926,fraud
3714,14,322,not_fraud
3715,633,624,not_fraud
3716,418,928,not_fraud
3717,437,868,not_fraud
3718,377,822,not_fraud
3719,20,949,fraud
3720,587,475,fraud
3721,912,97,not_fraud
3722,755,892,fraud
3723,735,312,not_fraud
3724,70,689,fraud
3725,824,444,fraud
3726,211,691,fraud
3727,101,144,fraud
3728,698,59,fraud
3729,132,441,fraud
3730,623,349,fraud
3731,381,356,fraud
3732,132,655,fraud
3733,20,356,fraud
3734,906,658,fraud
3735,536,254,fraud
3736,227,118,fraud
3737,154,834,not_fraud
3738,805,808,fraud
3739,742,542,fraud
3740,469,99,fraud
3741,822,305,fraud
3742,1000,121,fraud
3743,871,822,fraud
3744,405,598,not_fraud
3745,202,186,not_fraud
3746,38,352,not_fraud
3747,942,669,fraud
3748,772,110,fraud
3749,188,767,fraud
3750,57,638,not_fraud
3751,941,613,fraud
3752,20,410,fraud
3753,273,37,not_fraud
3754,119,946,not_fraud
3755,583,971,fraud
3756,516,546,fraud
3757,221,67,fraud
3758,526,507,fraud
3759,515,306,not_fraud
3760,728,143,fraud
3761,741,340,fraud
3762,336,258,not_fraud
3763,698,559,fraud
3764,55,911,fraud
3765,500,950,not_fraud
3766,900,84,not_fraud
3767,888,663,fraud
3768,766,843,not_fraud
3769,536,177,not_fraud
3770,162,780,fraud
3771,670,512,not_fraud
3772,594,894,fraud
3773,915,364,fraud
3774,159,234,fraud
3775,188,673,fraud
3776,60,540,not_fraud
3777,915,155,fraud
3778,817,969,fraud
3779,319,250,fraud
3780,878,893,fraud
3781,211,902,not_fraud
3782,406,353,not_fraud
3783,664,758,not_fraud
3784,109,44,fraud
3785,76,711,not_fraud
3786,542,10,not_fraud
3787,314,162,fraud
3788,998,438,not_fraud
3789,117,954,fraud
3790,927,517,not_fraud
3791,868,135,not_fraud
3792,704,500,not_fraud
3793,19,491,not_fraud
3794,432,354,fraud
3795,685,921,fraud
3796,740,747,not_fraud
3797,350,230,fraud
3798,183,924,not_fraud
3799,113,928,not_fraud
3800,183,732,not_fraud
3801,481,34,not_fraud
3802,146,537,not_fraud
3803,831,191,not_fraud
3804,628,508,fraud
3805,113,850,fraud
3806,763,650,not_fraud
3807,476,51,fraud
3808,763,924,not_fraud
3809,303,490,fraud
3810,971,939,fraud
3811,825,857,fraud
3812,118,757,not_fraud
3813,813,881,fraud
3814,161,448,not_fraud
3815,401,411,not_fraud
3816,198,555,not_fraud
3817,260,354,fraud
3818,660,902,fraud
3819,752,54,fraud
3820,47,655,not_fraud
3821,987,30,not_fraud
3822,399,643,fraud
3823,710,79,not_fraud
3824,559,873,fraud
3825,78,882,fraud
3826,124,57,fraud
3827,75,500,fraud
3828,871,560,not_fraud
3829,137,296,fraud
3830,602,19,fraud
3831,400,551,fraud
3832,837,765,fraud
3833,505,283,fraud
3834,500,965,fraud
3835,573,609,fraud
3836,138,765,not_fraud
3837,50,390,not_fraud
3838,771,338,not_fraud
3839,973,488,not_fraud
3840,619,24,fraud
3841,625,525,not_fraud
3842,862,200,not_fraud
3843,254,177,not_fraud
3844,630,530,fraud
3845,710,630,not_fraud
3846,849,146,not_fraud
3847,877,163,fraud
3848,563,397,not_fraud
3849,757,218,fraud
3850,915,281,not_fraud
3851,426,152,fraud
3852,547,620,not_fraud
3853,302,898,not_fraud
3854,922,829,not_fraud
3855,581,78,fraud
3856,349,256,not_fraud
3857,832,270,fraud
3858,933,797,fraud
3859,980,88,fraud
3860,49,667,fraud
3861,917,632,not_fraud
3862,74,779,not_fraud
3863,704,614,not_fraud
3864,261,534,fraud
3865,356,781,not_fraud
3866,582,947,fraud
3867,602,630,fraud
3868,260,339,fraud
3869,638,198,not_fraud
3870,743,104,not_fraud
3871,295,626,fraud
3872,931,17,not_fraud
3873,641,76,not_fraud
3874,792,505,fraud
3875,313,200,fraud
3876,612,375,not_fraud
3877,838,777,fraud
3878,809,530,fraud
3879,182,999,not_fraud
3880,686,126,not_fraud
3881,828,276,fraud
3882,364,620,not_fraud
3883,188,494,fraud
3884,569,518,fraud
3885,543,307,not_fraud
3886,596,918,fraud
3887,664,173,fraud
3888,985,385,fraud
3889,548,662,not_fraud
3890,725,277,not_fraud
3891,926,558,not_fraud
3892,408,83,fraud
3893,876,517,fraud
3894,618,82,not_fraud
3895,414,317,not_fraud
3896,342,208,not_fraud
3897,220,139,fraud
3898,903,767,not_fraud
3899,163,833,fraud
3900,951,581,not_fraud
3901,220,800,fraud
3902,270,624,fraud
3903,632,817,not_fraud
3904,906,841,fraud
3905,848,496,not_fraud
3906,400,862,fraud
3907,182,160,fraud
3908,991,678,not_fraud
3909,618,215,fraud
3910,729,995,not_fraud
3911,205,188,not_fraud
3912,582,206,not_fraud
3913,556,744,fraud
3914,841,98,fraud
3915,813,808,fraud
3916,228,443,not_fraud
3917,696,797,not_fraud
3918,619,757,fraud
3919,596,192,fraud
3920,850,218,not_fraud
3921,250,502,fraud
3922,875,139,not_fraud
3923,441,674,fraud
3924,533,22,not_fraud
3925,196,643,fraud
3926,690,880,fraud
3927,929,741,not_fraud
3928,987,115,not_fraud
3929,519,384,not_fraud
3930,70,591,fraud
3931,639,716,not_fraud
3932,399,707,not_fraud
3933,978,108,fraud
3934,672,603,not_fraud
3935,760,596,not_fraud
3936,203,895,not_fraud
3937,148,861,fraud
3938,472,201,fraud
3939,655,334,fraud
3940,944,988,not_fraud
3941,199,735,fraud
3942,917,836,not_fraud
3943,426,965,not_fraud
3944,666,476,not_fraud
3945,492,903,fraud
3946,888,376,fraud
3947,896,327,not_fraud
3948,142,153,not_fraud
3949,313,393,fraud
3950,165,225,fraud
3951,314,370,fraud
3952,21,333,not_fraud
3953,82,24,fraud
3954,581,226,fraud
3955,131,501,fraud
3956,599,960,not_fraud
3957,730,556,fraud
3958,933,192,not_fraud
3959,984,279,not_fraud
3960,305,954,not_fraud
3961,915,476,fraud
3962,371,879,fraud
3963,857,621,fraud
3964,853,528,not_fraud
3965,384,551,fraud
3966,908,476,not_fraud
3967,445,314,fraud
3968,425,994,fraud
3969,161,153,fraud
3970,178,120,fraud
3971,629,241,not_fraud
3972,708,700,not_fraud
3973,895,593,not_fraud
3974,490,731,not_fraud
3975,327,741,fraud
3976,598,601,not_fraud
3977,289,509,not_fraud
3978,593,604,not_fraud
3979,664,563,fraud
3980,573,282,not_fraud
3981,573,712,not_fraud
3982,354,182,fraud
3983,28,982,fraud
3984,954,16,not_fraud
3985,43,164,not_fraud
3986,681,531,fraud
3987,423,555,not_fraud
3988,598,557,fraud
3989,177,930,not_fraud
3990,529,527,not_fraud
3991,610,929,not_fraud
3992,966,923,not_fraud
3993,494,224,not_fraud
3994,198,143,fraud
3995,610,294,fraud
3996,577,135,not_fraud
3997,842,930,not_fraud
3998,853,448,not_fraud
3999,517,858,fraud
4000,514,695,fraud
4001,22,161,fraud
4002,112,340,fraud
4003,57,547,fraud
4004,66,392,fraud
4005,842,124,fraud
4006,98,903,fraud
4007,144,491,not_fraud
4008,880,293,fraud
4009,435,908,fraud
4010,637,84,fraud
4011,679,175,fraud
4012,86,198,not_fraud
4013,588,87,fraud
4014,344,956,not_fraud
4015,936,611,not_fraud
4016,294,697,not_fraud
4017,956,30,fraud
4018,571,575,fraud
4019,650,193,fraud
4020,611,880,not_fraud
4021,704,231,not_fraud
4022,243,836,not_fraud
4023,831,337,not_fraud
4024,561,188,fraud
4025,960,797,fraud
4026,32,121,fraud
4027,391,745,not_fraud
4028,277,735,not_fraud
4029,532,68,fraud
4030,154,336,fraud
4031,383,914,not_fraud
4032,68,630,fraud
4033,878,906,fraud
4034,884,678,not_fraud
4035,214,200,not_fraud
4036,655,209,not_fraud
4037,376,321,fraud
4038,744,717,not_fraud
4039,213,44,fraud
4040,79,388,fraud
4041,726,396,not_fraud
4042,628,767,fraud
4043,604,246,not_fraud
4044,782,625,not_fraud
4045,923,528,fraud
4046,381,292,fraud
4047,680,10,not_fraud
4048,58,740,not_fraud
4049,796,473,not_fraud
4050,26,239,not_fraud
4051,881,976,not_fraud
4052,447,181,not_fraud
4053,66,96,fraud
4054,921,562,fraud
4055,760,132,fraud
4056,254,852,fraud
4057,899,307,not_fraud
4058,968,894,fraud
4059,44,938,fraud
4060,97,699,not_fraud
4061,554,584,fraud
4062,227,493,not_fraud
4063,774,174,not_fraud
4064,679,708,not_fraud
4065,436,392,not_fraud
4066,791,218,not_fraud
4067,601,748,fraud
4068,379,441,fraud
4069,178,398,fraud
4070,427,569,not_fraud
4071,915,233,fraud
4072,709,12,fraud
4073,307,381,fraud
4074,779,696,fraud
4075,504,455,not_fraud
4076,268,620,fraud
4077,586,125,not_fraud
4078,8,279,not_fraud
4079,920,456,fraud
4080,508,377,not_fraud
4081,476,262,not_fraud
4082,297,326,not_fraud
4083,164,424,not_fraud
4084,485,104,not_fraud
4085,597,794,not_fraud
4086,72,901,not_fraud
4087,567,33,fraud
4088,905,637,fraud
4089,559,672,not_fraud
4090,911,859,not_fraud
4091,944,59,fraud
4092,238,511,fraud
4093,104,727,fraud
4094,210,507,fraud
4095,554,344,not_fraud
4096,828,88,not_fraud
4097,468,591,fraud
4098,454,36,fraud
4099,268,280,fraud
4100,386,571,fraud
4101,775,813,not_fraud
4102,848,256,fraud
4103,387,785,fraud
4104,877,600,fraud
4105,259,396,not_fraud
4106,283,711,not_fraud
4107,626,568,not_fraud
4108,875,982,fraud
4109,40,370,fraud
4110,486,875,fraud
4111,929,993,not_fraud
4112,220,497,not_fraud
4113,129,361,fraud
4114,520,710,fraud
4115,613,937,not_fraud
4116,928,265,fraud
4117,892,231,fraud
4118,688,893,fraud
4119,619,762,not_fraud
4120,613,790,fraud
4121,260,10,fraud
4122,990,555,fraud
4123,966,455,fraud
4124,366,88,not_fraud
4125,758,245,not_fraud
4126,787,343,not_fraud
4127,544,898,fraud
4128,649,358,not_fraud
4129,524,107,fraud
4130,907,91,not_fraud
4131,814,511,fraud
4132,887,976,not_fraud
4133,16,486,not_fraud
4134,129,936,not_fraud
4135,575,713,fraud
4136,109,774,fraud
4137,887,930,fraud
4138,533,559,not_fraud
4139,670,23,fraud
4140,269,401,fraud
4141,162,356,fraud
4142,260,319,fraud
4143,924,395,fraud
4144,102,218,fraud
4145,506,366,not_fraud
4146,735,983,not_fraud
4147,571,610,fraud
4148,247,577,not_fraud
4149,640,103,not_fraud
4150,795,102,fraud
4151,837,349,fraud
4152,537,606,not_fraud
4153,131,454,fraud
4154,353,766,not_fraud
4155,196,31,not_fraud
4156,793,300,not_fraud
4157,916,494,fraud
4158,930,793,not_fraud
4159,666,315,fraud
4160,382,643,fraud
4161,645,137,fraud
4162,227,634,fraud
4163,701,948,fraud
4164,476,282,not_fraud
4165,477,857,fraud
4166,265,451,fraud
4167,372,512,fraud
4168,486,139,fraud
4169,434,141,fraud
4170,646,606,not_fraud
4171,211,944,fraud
4172,572,491,fraud
4173,940,871,not_fraud
4174,377,399,fraud
4175,395,602,not_fraud
4176,450,994,not_fraud
4177,943,334,not_fraud
4178,364,78,not_fraud
4179,876,669,fraud
4180,457,457,fraud
4181,725,537,not_fraud
4182,728,828,not_fraud
4183,226,626,fraud
4184,982,174,not_fraud
4185,131,497,not_fraud
4186,588,722,not_fraud
4187,476,718,fraud
4188,798,435,not_fraud
4189,986,706,fraud
4190,277,843,fraud
4191,156,274,fraud
4192,760,884,not_fraud
4193,218,621,not_fraud
4194,190,351,fraud
4195,417,841,fraud
4196,981,735,fraud
4197,675,287,not_fraud
4198,692,683,not_fraud
4199,546,448,fraud
4200,41,166,fraud
4201,307,431,not_fraud
4202,943,260,fraud
4203,338,887,not_fraud
4204,314,618,not_fraud
4205,75,539,fraud
4206,953,336,fraud
4207,279,970,not_fraud
4208,176,904,not_fraud
4209,896,106,not_fraud
4210,662,522,not_fraud
4211,273,225,not_fraud
4212,837,141,fraud
4213,620,269,not_fraud
4214,651,134,not_fraud
4215,862,91,not_fraud
4216,783,292,fraud
4217,859,692,fraud
4218,931,68,not_fraud
4219,289,553,not_fraud
4220,724,170,fraud
4221,893,293,fraud
4222,272,115,fraud
4223,930,114,fraud
4224,66,448,not_fraud
4225,483,237,fraud
4226,936,709,not_fraud
4227,248,591,not_fraud
4228,156,327,fraud
4229,47,473,fraud
4230,935,811,fraud
4231,454,608,fraud
4232,201,891,not_fraud
4233,660,883,not_fraud
4234,124,481,not_fraud
4235,1,65,fraud
4236,968,634,not_fraud
4237,759,22,fraud
4238,855,449,not_fraud
4239,640,27,fraud
4240,191,703,not_fraud
4241,579,982,not_fraud
4242,516,122,fraud
4243,442,238,not_fraud
4244,921,180,not_fraud
4245,815,304,fraud
4246,806,198,fraud
4247,143,435,fraud
4248,191,986,fraud
4249,533,88,fraud
4250,227,667,not_fraud
4251,313,928,fraud
4252,629,191,not_fraud
4253,949,508,not_fraud
4254,302,807,fraud
4255,654,771,not_fraud
4256,996,875,not_fraud
4257,460,835,fraud
4258,401,717,not_fraud
4259,551,844,fraud
4260,393,80,fraud
4261,867,257,fraud
4262,764,155,not_fraud
4263,845,627,not_fraud
4264,207,784,not_fraud
4265,210,305,not_fraud
4266,115,591,fraud
4267,737,479,not_fraud
4268,646,515,fraud
4269,251,202,not_fraud
4270,219,77,not_fraud
4271,407,503,not_fraud
4272,443,826,not_fraud
4273,603,61,not_fraud
4274,354,891,fraud
4275,888,372,not_fraud
4276,558,806,not_fraud
4277,550,926,not_fraud
4278,142,483,not_fraud
4279,612,855,fraud
4280,501,530,not_fraud
4281,840,772,fraud
4282,702,440,not_fraud
4283,547,853,fraud
4284,659,307,fraud
4285,542,444,fraud
4286,846,705,fraud
4287,507,700,fraud
4288,596,207,not_fraud
4289,881,137,fraud
4290,281,541,not_fraud
4291,424,993,fraud
4292,856,420,fraud
4293,270,943,not_fraud
4294,154,849,fraud
4295,614,74,fraud
4296,727,703,fraud
4297,662,250,fraud
4298,944,378,not_fraud
4299,83,545,fraud
4300,622,393,fraud
4301,947,440,not_fraud
4302,899,976,not_fraud
4303,426,92,fraud
4304,275,991,fraud
4305,713,840,not_fraud
4306,284,706,fraud
4307,980,960,not_fraud
4308,173,837,fraud
4309,327,620,not_fraud
4310,718,583,not_fraud
4311,63,295,not_fraud
4312,73,998,fraud
4313,763,543,fraud
4314,636,468,fraud
4315,375,221,fraud
4316,633,135,not_fraud
4317,508,422,not_fraud
4318,787,508,not_fraud
4319,943,434,fraud
4320,398,563,fraud
4321,120,619,fraud
4322,934,970,not_fraud
4323,437,552,fraud
4324,829,167,fraud
4325,676,121,not_fraud
4326,936,411,not_fraud
4327,465,768,fraud
4328,286,131,not_fraud
4329,265,282,fraud
4330,320,303,not_fraud
4331,673,407,not_fraud
4332,376,480,not_fraud
4333,820,994,fraud
4334,89,216,fraud
4335,654,119,fraud
4336,203,449,not_fraud
4337,821,287,not_fraud
4338,739,972,not_fraud
4339,955,577,not_fraud
4340,334,896,fraud
4341,222,924,fraud
4342,41,578,fraud
4343,708,949,not_fraud
4344,68,491,not_fraud
4345,988,812,fraud
4346,776,123,not_fraud
4347,514,902,fraud
4348,873,906,not_fraud
4349,637,829,not_fraud
4350,622,862,fraud
4351,598,486,fraud
4352,937,719,not_fraud
4353,632,942,fraud
4354,127,330,fraud
4355,255,188,not_fraud
4356,695,906,not_fraud
4357,16,228,not_fraud
4358,477,798,fraud
4359,62,958,not_fraud
4360,881,537,not_fraud
4361,432,501,not_fraud
4362,670,900,not_fraud
4363,268,70,not_fraud
4364,35,63,fraud
4365,779,689,not_fraud
4366,576,547,not_fraud
4367,494,857,fraud
4368,562,997,not_fraud
4369,469,74,not_fraud
4370,767,621,fraud
4371,661,595,not_fraud
4372,325,713,fraud
4373,304,180,not_fraud
4374,276,282,fraud
4375,869,898,fraud
4376,963,708,not_fraud
4377,684,544,fraud
4378,929,400,fraud
4379,201,949,not_fraud
4380,445,702,not_fraud
4381,905,336,fraud
4382,324,117,not_fraud
4383,35,856,fraud
4384,977,171,fraud
4385,482,823,not_fraud
4386,728,461,not_fraud
4387,480,215,fraud
4388,65,599,not_fraud
4389,8,25,not_fraud
4390,301,336,fraud
4391,343,617,fraud
4392,431,668,fraud
4393,424,11,fraud
4394,332,19,fraud
4395,438,443,fraud
4396,588,134,not_fraud
4397,174,90,fraud
4398,559,494,not_fraud
4399,527,661,not_fraud
4400,873,847,fraud
4401,659,159,not_fraud
4402,26,809,fraud
4403,820,882,not_fraud
4404,605,349,fraud
4405,406,138,fraud
4406,232,447,fraud
4407,533,760,fraud
4408,819,510,not_fraud
4409,550,67,not_fraud
4410,788,207,not_fraud
4411,505,220,not_fraud
4412,669,923,not_fraud
4413,179,911,fraud
4414,132,54,fraud
4415,823,106,fraud
4416,455,288,fraud
4417,348,544,fraud
4418,540,419,not_fraud
4419,772,470,fraud
4420,406,400,fraud
4421,76,856,not_fraud
4422,941,53,not_fraud
4423,579,36,fraud
4424,854,803,fraud
4425,492,106,not_fraud
4426,194,984,fraud
4427,984,557,fraud
4428,162,630,fraud
4429,347,576,not_fraud
4430,951,713,fraud
4431,361,228,fraud
4432,769,194,not_fraud
4433,584,78,not_fraud
4434,87,838,not_fraud
4435,934,139,fraud
4436,262,576,not_fraud
4437,214,899,fraud
4438,665,618,not_fraud
4439,722,857,fraud
4440,913,608,not_fraud
4441,573,815,fraud
4442,780,640,fraud
4443,262,729,not_fraud
4444,730,343,not_fraud
4445,283,934,fraud
4446,648,163,not_fraud
4447,467,556,fraud
4448,380,88,not_fraud
4449,362,588,not_fraud
4450,449,864,fraud
4451,441,422,not_fraud
4452,93,555,not_fraud
4453,621,618,fraud
4454,753,178,fraud
4455,867,690,not_fraud
4456,424,672,fraud
4457,142,592,not_fraud
4458,291,524,not_fraud
4459,432,323,fraud
4460,749,41,fraud
4461,852,296,fraud
4462,824,603,fraud
4463,689,52,fraud
4464,653,912,fraud
4465,701,626,not_fraud
4466,998,10,not_fraud
4467,49,582,fraud
4468,302,279,not_fraud
4469,881,189,not_fraud
4470,190,745,not_fraud
4471,136,527,not_fraud
4472,555,112,fraud
4473,404,19,not_fraud
4474,892,592,not_fraud
4475,865,99,fraud
4476,602,235,fraud
4477,807,679,fraud
4478,341,749,fraud
4479,757,926,not_fraud
4480,945,135,fraud
4481,704,965,not_fraud
4482,318,218,not_fraud
4483,618,106,fraud
4484,363,83,fraud
4485,822,636,fraud
4486,382,200,fraud
4487,233,691,fraud
4488,777,828,fraud
4489,344,969,not_fraud
4490,549,725,not_fraud
4491,817,65,not_fraud
4492,553,729,not_fraud
4493,529,562,fraud
4494,856,41,fraud
4495,789,536,not_fraud
4496,819,583,not_fraud
4497,571,676,not_fraud
4498,935,293,fraud
4499,183,730,fraud
4500,41,841,fraud
4501,551,503,not_fraud
4502,397,196,not_fraud
4503,704,507,fraud
4504,779,451,fraud
4505,494,139,not_fraud
4506,659,648,not_fraud
4507,907,301,fraud
4508,333,123,not_fraud
4509,127,208,fraud
4510,558,22,fraud
4511,557,280,not_fraud
4512,1,610,not_fraud
4513,168,224,not_fraud
4514,620,453,fraud
4515,19,799,not_fraud
4516,332,521,not_fraud
4517,584,456,fraud
4518,456,995,fraud
4519,957,724,not_fraud
4520,109,83,fraud
4521,268,546,fraud
4522,445,110,fraud
4523,240,185,not_fraud
4524,929,436,not_fraud
4525,301,126,fraud
4526,602,175,fraud
4527,103,50,fraud
4528,988,438,not_fraud
4529,250,353,fraud
4530,453,433,fraud
4531,520,375,not_fraud
4532,153,129,fraud
4533,859,618,not_fraud
4534,174,666,not_fraud
4535,343,737,not_fraud
4536,670,238,fraud
4537,431,834,fraud
4538,727,139,not_fraud
4539,689,361,fraud
4540,687,898,not_fraud
4541,852,327,fraud
4542,850,993,not_fraud
4543,658,658,not_fraud
4544,962,845,fraud
4545,324,346,fraud
4546,990,282,fraud
4547,673,126,fraud
4548,639,827,not_fraud
4549,420,377,not_fraud
4550,594,103,fraud
4551,485,177,fraud
4552,659,963,not_fraud
4553,751,724,fraud
4554,412,350,fraud
4555,936,670,fraud
4556,84,923,fraud
4557,113,704,not_fraud
4558,737,934,not_fraud
4559,332,161,fraud
4560,378,595,not_fraud
4561,755,886,fraud
4562,655,922,fraud
4563,41,283,fraud
4564,935,563,not_fraud
4565,770,505,not_fraud
4566,959,733,not_fraud
4567,797,110,not_fraud
4568,105,566,not_fraud
4569,202,91,fraud
4570,450,538,fraud
4571,819,82,not_fraud
4572,843,23,not_fraud
4573,973,442,not_fraud
4574,266,166,fraud
4575,910,744,not_fraud
4576,210,141,fraud
4577,563,347,fraud
4578,118,413,not_fraud
4579,713,385,fraud
4580,377,897,fraud
4581,551,568,not_fraud
4582,540,116,fraud
4583,771,629,not_fraud
4584,84,274,fraud
4585,454,214,not_fraud
4586,667,88,not_fraud
4587,629,164,fraud
4588,514,792,not_fraud
4589,605,997,fraud
4590,678,256,fraud
4591,387,540,not_fraud
4592,912,867,fraud
4593,350,957,not_fraud
4594,296,547,fraud
4595,258,738,fraud
4596,81,163,not_fraud
4597,937,163,fraud
4598,268,695,fraud
4599,419,101,fraud
4600,235,442,fraud
4601,833,347,fraud
4602,311,489,fraud
4603,813,702,fraud
4604,975,140,fraud
4605,986,459,not_fraud
4606,357,819,fraud
4607,213,796,fraud
4608,574,282,not_fraud
4609,49,938,not_fraud
4610,127,597,not_fraud
4611,223,186,fraud
4612,921,705,not_fraud
4613,279,840,not_fraud
4614,408,652,fraud
4615,505,884,fraud
4616,294,58,not_fraud
4617,796,576,not_fraud
4618,277,675,fraud
4619,438,364,fraud
4620,107,721,fraud
4621,658,317,fraud
4622,420,877,fraud
4623,611,894,not_fraud
4624,429,639,fraud
4625,375,784,fraud
4626,73,55,fraud
4627,949,311,fraud
4628,998,877,fraud
4629,634,921,not_fraud
4630,30,417,fraud
4631,188,198,not_fraud
4632,364,831,fraud
4633,866,839,not_fraud
4634,800,138,not_fraud
4635,451,570,fraud
4636,195,546,fraud
4637,156,275,fraud
4638,172,127,fraud
4639,847,473,fraud
4640,41,153,not_fraud
4641,63,451,fraud
4642,23,209,fraud
4643,360,166,not_fraud
4644,75,496,fraud
4645,560,869,not_fraud
4646,672,143,fraud
4647,825,921,not_fraud
4648,118,157,fraud
4649,612,345,not_fraud
4650,380,80,not_fraud
4651,929,242,fraud
4652,920,343,fraud
4653,679,820,fraud
4654,290,675,not_fraud
4655,440,99,not_fraud
4656,668,343,not_fraud
4657,933,208,fraud
4658,7,170,fraud
4659,196,547,not_fraud
4660,421,130,fraud
4661,568,310,not_fraud
4662,833,733,fraud
4663,193,584,fraud
4664,559,972,not_fraud
4665,148,445,fraud
4666,787,77,fraud
4667,669,774,fraud
4668,202,931,fraud
4669,444,468,fraud
4670,914,523,not_fraud
4671,988,407,fraud
4672,419,629,not_fraud
4673,427,295,fraud
4674,479,570,fraud
4675,475,149,not_fraud
4676,126,739,not_fraud
4677,395,565,fraud
4678,817,938,fraud
4679,881,790,not_fraud
4680,806,599,not_fraud
4681,576,737,not_fraud
4682,325,903,not_fraud
4683,392,619,fraud
4684,930,757,fraud
4685,688,291,fraud
4686,628,670,fraud
4687,440,933,fraud
4688,204,825,not_fraud
4689,486,945,not_fraud
4690,833,587,not_fraud
4691,31,755,fraud
4692,388,466,not_fraud
4693,625,96,fraud
4694,877,88,fraud
4695,434,214,fraud
4696,837,800,not_fraud
4697,926,346,fraud
4698,376,263,fraud
4699,344,313,not_fraud
4700,443,389,fraud
4701,579,139,not_fraud
4702,75,605,fraud
4703,557,285,not_fraud
4704,772,708,fraud
4705,666,567,fraud
4706,155,908,not_fraud
4707,430,192,fraud
4708,363,277,not_fraud
4709,448,817,fraud
4710,987,331,not_fraud
4711,234,521,fraud
4712,563,621,fraud
4713,818,87,fraud
4714,262,793,not_fraud
4715,827,348,not_fraud
4716,125,683,not_fraud
4717,911,565,not_fraud
4718,245,518,not_fraud
4719,542,247,fraud
4720,938,143,fraud
4721,485,982,fraud
4722,122,201,fraud
4723,125,365,fraud
4724,549,287,not_fraud
4725,170,27,fraud
4726,124,533,not_fraud
4727,869,189,fraud
4728,35,132,not_fraud
4729,87,255,not_fraud
4730,646,743,not_fraud
4731,708,382,fraud
4732,786,60,fraud
4733,201,80,fraud
4734,369,489,fraud
4735,797,569,not_fraud
4736,77,28,not_fraud
4737,59,783,not_fraud
4738,431,93,not_fraud
4739,638,164,fraud
4740,500,574,not_fraud
4741,913,628,fraud
4742,109,366,not_fraud
