review_id,customer_id,payment_method,rating,review_text,point_of_transaction,country,sentiment_label
7724,331,Bank Transfer,2,Excellent service!,Restaurant,Japan,negative
7725,784,Credit Card,3,Average quality.,Supermarket,China,neutral
7726,241,PayPal,5,Average quality.,Hotel,Russia,positive
7727,755,Credit Card,5,Terrible experience...,Bar,Mexico,positive
7728,530,Credit Card,1,Excellent service!,Bar,Switzerland,negative
7729,483,Bank Transfer,1,Excellent service!,Retail Store,France,negative
7730,187,Bank Transfer,4,Terrible experience...,Fitness Center,Singapore,positive
7731,858,Debit Card,4,Excellent service!,Gas Station,India,positive
7732,656,PayPal,5,Terrible experience...,Hotel,India,positive
7733,262,PayPal,4,Average quality.,Cinema,USA,positive
7734,953,Bank Transfer,2,Terrible experience...,Cinema,Germany,negative
7735,364,Bank Transfer,3,Terrible experience...,Museum,Japan,neutral
7736,491,Bank Transfer,5,Average quality.,ATM,Mexico,positive
7737,431,PayPal,5,Excellent service!,Fitness Center,France,positive
7738,239,Debit Card,2,Terrible experience...,Hotel,Brazil,negative
7739,304,PayPal,3,Terrible experience...,Gas Station,Switzerland,neutral
7740,298,Bank Transfer,1,Excellent service!,Cinema,Australia,negative
7741,76,Bank Transfer,3,Terrible experience...,Hotel,Canada,neutral
7742,700,Debit Card,1,Average quality.,Supermarket,South Africa,negative
7743,333,Credit Card,5,Terrible experience...,Cinema,Germany,positive
7744,900,Credit Card,4,Excellent service!,Hotel,Germany,positive
7745,999,PayPal,5,Excellent service!,Museum,Singapore,positive
7746,758,Credit Card,5,Terrible experience...,Bar,Italy,positive
7747,642,Credit Card,1,Excellent service!,Museum,France,negative
7748,474,PayPal,4,Excellent service!,Restaurant,Russia,positive
7749,827,Bank Transfer,5,Terrible experience...,Gas Station,Germany,positive
7750,923,Credit Card,3,Terrible experience...,Online,Germany,neutral
7751,283,Bank Transfer,4,Excellent service!,Bar,India,positive
7752,591,PayPal,3,Terrible experience...,Supermarket,China,neutral
7753,72,Bank Transfer,4,Average quality.,Gas Station,Germany,positive
7754,263,Bank Transfer,2,Terrible experience...,ATM,South Africa,negative
7755,703,PayPal,3,Excellent service!,Restaurant,USA,neutral
7756,879,Bank Transfer,1,Average quality.,Gas Station,Australia,negative
7757,887,Credit Card,1,Excellent service!,Museum,Sweden,negative
7758,942,Credit Card,1,Excellent service!,Museum,China,negative
7759,575,Credit Card,1,Average quality.,Hotel,Japan,negative
7760,1000,Credit Card,3,Terrible experience...,Supermarket,Canada,neutral
7761,892,Bank Transfer,1,Excellent service!,ATM,France,negative
7762,12,Credit Card,1,Terrible experience...,Fitness Center,Italy,negative
7763,141,Bank Transfer,4,Terrible experience...,Amusement Park,Switzerland,positive
7764,766,Debit Card,4,Average quality.,Museum,South Africa,positive
7765,555,Bank Transfer,4,Excellent service!,Fitness Center,Germany,positive
7766,17,Credit Card,5,Average quality.,Online,Singapore,positive
7767,63,Debit Card,1,Average quality.,Hotel,Sweden,negative
7768,253,PayPal,1,Excellent service!,Restaurant,Netherlands,negative
7769,465,Bank Transfer,2,Excellent service!,Online,United Kingdom,negative
7770,376,Credit Card,5,Average quality.,Online,USA,positive
7771,804,Credit Card,4,Average quality.,Supermarket,China,positive
7772,981,Credit Card,2,Average quality.,Gas Station,Canada,negative
7773,520,PayPal,1,Excellent service!,Bar,Russia,negative
7774,837,Debit Card,4,Excellent service!,Retail Store,United Kingdom,positive
7775,90,Debit Card,2,Average quality.,Gas Station,Singapore,negative
7776,720,Credit Card,3,Excellent service!,Fitness Center,Italy,neutral
7777,804,Bank Transfer,5,Excellent service!,Bar,Spain,positive
7778,796,Credit Card,3,Excellent service!,Fitness Center,Switzerland,neutral
7779,630,Credit Card,5,Terrible experience...,Bar,Netherlands,positive
7780,861,Bank Transfer,2,Terrible experience...,Restaurant,Canada,negative
7781,175,Credit Card,4,Average quality.,ATM,Sweden,positive
7782,76,PayPal,5,Terrible experience...,Gas Station,China,positive
7783,613,Credit Card,3,Average quality.,ATM,China,neutral
7784,926,PayPal,4,Average quality.,Museum,USA,positive
7785,663,Credit Card,4,Excellent service!,Retail Store,New Zealand,positive
7786,400,Debit Card,5,Average quality.,Gas Station,Brazil,positive
7787,782,Bank Transfer,1,Average quality.,Cinema,Singapore,negative
7788,970,Debit Card,2,Average quality.,Supermarket,Netherlands,negative
7789,71,Credit Card,2,Average quality.,Gas Station,Sweden,negative
7790,180,Credit Card,5,Excellent service!,Online,Mexico,positive
7791,124,PayPal,5,Excellent service!,Hotel,Japan,positive
7792,381,Credit Card,1,Average quality.,Retail Store,USA,negative
7793,293,Credit Card,1,Terrible experience...,Fitness Center,Italy,negative
7794,797,Credit Card,5,Terrible experience...,Supermarket,USA,positive
7795,195,Debit Card,2,Average quality.,Amusement Park,France,negative
7796,911,PayPal,2,Excellent service!,Online,Switzerland,negative
7797,228,Debit Card,1,Average quality.,Hotel,Netherlands,negative
7798,431,PayPal,2,Average quality.,Gas Station,South Africa,negative
7799,942,Debit Card,4,Excellent service!,Museum,Japan,positive
7800,436,Credit Card,3,Terrible experience...,ATM,South Africa,neutral
7801,787,Debit Card,3,Average quality.,Amusement Park,Singapore,neutral
7802,461,Debit Card,5,Excellent service!,Hotel,New Zealand,positive
7803,618,PayPal,1,Excellent service!,ATM,China,negative
7804,21,PayPal,1,Average quality.,Bar,Sweden,negative
7805,64,Debit Card,5,Excellent service!,Museum,Switzerland,positive
7806,165,PayPal,4,Average quality.,Gas Station,Mexico,positive
7807,27,PayPal,2,Terrible experience...,ATM,Japan,negative
7808,311,PayPal,2,Average quality.,Hotel,Netherlands,negative
7809,285,Bank Transfer,2,Terrible experience...,Hotel,South Africa,negative
7810,660,PayPal,4,Excellent service!,Cinema,United Kingdom,positive
7811,281,Bank Transfer,1,Average quality.,Amusement Park,Spain,negative
7812,838,Bank Transfer,3,Excellent service!,Hotel,Germany,neutral
7813,831,PayPal,1,Average quality.,Supermarket,Spain,negative
7814,164,Debit Card,5,Excellent service!,ATM,Sweden,positive
7815,898,PayPal,2,Terrible experience...,Gas Station,Canada,negative
7816,918,Credit Card,3,Average quality.,Bar,Italy,neutral
7817,224,Debit Card,1,Excellent service!,Supermarket,Netherlands,negative
7818,784,Bank Transfer,1,Average quality.,Cinema,USA,negative
7819,146,Bank Transfer,4,Average quality.,Bar,Russia,positive
7820,965,Debit Card,4,Terrible experience...,Bar,Brazil,positive
7821,950,Debit Card,4,Excellent service!,Museum,France,positive
7822,868,PayPal,4,Average quality.,Amusement Park,Russia,positive
7823,30,Bank Transfer,1,Average quality.,Amusement Park,France,negative
7824,45,Credit Card,4,Average quality.,Hotel,Canada,positive
7825,787,PayPal,1,Average quality.,Amusement Park,Netherlands,negative
7826,471,Debit Card,1,Average quality.,Museum,China,negative
7827,34,Bank Transfer,4,Excellent service!,Online,United Kingdom,positive
7828,653,Debit Card,5,Average quality.,Restaurant,Netherlands,positive
7829,427,Debit Card,4,Average quality.,Hotel,Japan,positive
7830,830,Debit Card,5,Average quality.,Amusement Park,China,positive
7831,886,PayPal,5,Excellent service!,Cinema,Singapore,positive
7832,221,Credit Card,1,Average quality.,Fitness Center,Brazil,negative
7833,868,Credit Card,5,Average quality.,Gas Station,India,positive
7834,534,Bank Transfer,4,Terrible experience...,Bar,China,positive
7835,692,Debit Card,5,Terrible experience...,Online,Canada,positive
7836,948,Credit Card,4,Average quality.,Gas Station,China,positive
7837,367,Debit Card,3,Average quality.,Gas Station,New Zealand,neutral
7838,932,Bank Transfer,4,Terrible experience...,Retail Store,Russia,positive
7839,841,Debit Card,2,Excellent service!,Museum,New Zealand,negative
7840,743,Credit Card,5,Excellent service!,Museum,Australia,positive
7841,915,Debit Card,1,Terrible experience...,ATM,Switzerland,negative
7842,550,Credit Card,2,Average quality.,ATM,Russia,negative
7843,582,Bank Transfer,1,Terrible experience...,Cinema,India,negative
7844,116,Debit Card,2,Excellent service!,Hotel,Russia,negative
7845,239,Credit Card,2,Terrible experience...,Retail Store,Canada,negative
7846,335,Bank Transfer,1,Excellent service!,Cinema,United Kingdom,negative
7847,441,Debit Card,3,Average quality.,Bar,United Kingdom,neutral
7848,148,Bank Transfer,3,Average quality.,Supermarket,France,neutral
7849,9,Credit Card,1,Average quality.,Supermarket,United Kingdom,negative
7850,288,Debit Card,2,Excellent service!,Fitness Center,United Kingdom,negative
7851,388,Debit Card,5,Terrible experience...,Retail Store,South Africa,positive
7852,50,Debit Card,1,Average quality.,ATM,India,negative
7853,850,Bank Transfer,2,Excellent service!,Supermarket,New Zealand,negative
7854,517,Bank Transfer,1,Average quality.,Fitness Center,Russia,negative
7855,916,Credit Card,1,Terrible experience...,ATM,United Kingdom,negative
7856,855,PayPal,4,Average quality.,Museum,South Africa,positive
7857,638,Debit Card,2,Excellent service!,Museum,New Zealand,negative
7858,587,Debit Card,3,Excellent service!,Hotel,Russia,neutral
7859,677,Credit Card,1,Average quality.,Restaurant,France,negative
7860,278,Debit Card,4,Average quality.,Gas Station,South Africa,positive
7861,954,Bank Transfer,4,Excellent service!,Bar,United Kingdom,positive
7862,836,Bank Transfer,1,Average quality.,Museum,Singapore,negative
7863,989,Debit Card,1,Average quality.,Museum,Singapore,negative
7864,300,Debit Card,1,Average quality.,Retail Store,New Zealand,negative
7865,802,Bank Transfer,4,Terrible experience...,ATM,New Zealand,positive
7866,589,Debit Card,1,Terrible experience...,Amusement Park,Netherlands,negative
7867,810,Bank Transfer,3,Terrible experience...,Fitness Center,USA,neutral
7868,649,PayPal,1,Average quality.,Gas Station,United Kingdom,negative
7869,618,PayPal,1,Excellent service!,Fitness Center,Singapore,negative
7870,607,Debit Card,1,Average quality.,Amusement Park,China,negative
7871,135,Debit Card,2,Average quality.,Supermarket,Germany,negative
7872,580,Debit Card,1,Terrible experience...,Restaurant,France,negative
7873,147,Bank Transfer,2,Excellent service!,Restaurant,Netherlands,negative
7874,490,PayPal,3,Terrible experience...,Hotel,India,neutral
7875,478,PayPal,2,Excellent service!,Bar,Canada,negative
7876,159,Credit Card,4,Average quality.,Supermarket,Spain,positive
7877,384,Credit Card,4,Average quality.,ATM,New Zealand,positive
7878,163,Debit Card,4,Average quality.,Gas Station,Switzerland,positive
7879,441,Bank Transfer,5,Excellent service!,Online,Japan,positive
7880,853,Debit Card,2,Terrible experience...,Museum,Singapore,negative
7881,189,PayPal,1,Terrible experience...,Restaurant,Mexico,negative
7882,415,Debit Card,4,Terrible experience...,Fitness Center,Spain,positive
7883,339,Debit Card,3,Excellent service!,Amusement Park,France,neutral
7884,607,PayPal,3,Excellent service!,Bar,Mexico,neutral
7885,181,PayPal,1,Average quality.,ATM,Japan,negative
7886,288,PayPal,3,Terrible experience...,Amusement Park,Russia,neutral
7887,834,PayPal,5,Excellent service!,Gas Station,Australia,positive
7888,187,Credit Card,2,Terrible experience...,Gas Station,Italy,negative
7889,884,Bank Transfer,5,Terrible experience...,Supermarket,Japan,positive
7890,138,Bank Transfer,2,Excellent service!,Cinema,United Kingdom,negative
7891,130,PayPal,1,Excellent service!,Amusement Park,Brazil,negative
7892,194,Bank Transfer,2,Average quality.,ATM,Switzerland,negative
7893,316,Bank Transfer,3,Average quality.,Gas Station,Sweden,neutral
7894,984,Bank Transfer,4,Average quality.,Supermarket,New Zealand,positive
7895,785,Bank Transfer,3,Terrible experience...,Supermarket,Netherlands,neutral
7896,864,PayPal,3,Terrible experience...,Hotel,Mexico,neutral
7897,144,Debit Card,1,Average quality.,Online,Sweden,negative
7898,16,Debit Card,2,Terrible experience...,Cinema,France,negative
7899,302,Debit Card,2,Terrible experience...,Retail Store,New Zealand,negative
7900,423,Credit Card,5,Terrible experience...,Gas Station,India,positive
7901,245,Bank Transfer,2,Terrible experience...,ATM,Australia,negative
7902,927,PayPal,5,Excellent service!,ATM,Russia,positive
7903,107,PayPal,2,Excellent service!,Museum,Netherlands,negative
7904,88,Credit Card,1,Average quality.,Restaurant,Australia,negative
7905,129,PayPal,2,Average quality.,Hotel,Canada,negative
7906,907,Debit Card,2,Terrible experience...,Fitness Center,Sweden,negative
7907,887,Credit Card,5,Terrible experience...,Hotel,India,positive
7908,341,PayPal,4,Excellent service!,Hotel,Australia,positive
7909,4,Credit Card,5,Terrible experience...,ATM,Netherlands,positive
7910,327,Credit Card,5,Terrible experience...,Cinema,New Zealand,positive
7911,410,PayPal,3,Average quality.,Supermarket,Brazil,neutral
7912,879,Debit Card,4,Terrible experience...,Museum,Canada,positive
7913,306,PayPal,4,Excellent service!,Fitness Center,USA,positive
7914,908,Bank Transfer,4,Terrible experience...,Museum,Germany,positive
7915,607,Bank Transfer,2,Terrible experience...,Amusement Park,Australia,negative
7916,721,PayPal,3,Terrible experience...,Museum,Brazil,neutral
7917,225,Debit Card,3,Terrible experience...,Bar,India,neutral
7918,971,Bank Transfer,1,Terrible experience...,Online,USA,negative
7919,348,Bank Transfer,3,Excellent service!,Gas Station,Sweden,neutral
7920,992,PayPal,5,Average quality.,Hotel,Switzerland,positive
7921,321,PayPal,3,Terrible experience...,Fitness Center,Russia,neutral
7922,559,PayPal,3,Average quality.,Cinema,Singapore,neutral
7923,988,Credit Card,2,Average quality.,Fitness Center,Canada,negative
7924,181,Credit Card,4,Excellent service!,ATM,Mexico,positive
7925,618,Credit Card,2,Average quality.,Fitness Center,United Kingdom,negative
7926,711,PayPal,5,Terrible experience...,Museum,France,positive
7927,386,Debit Card,5,Terrible experience...,Fitness Center,Germany,positive
7928,618,Bank Transfer,5,Terrible experience...,Supermarket,New Zealand,positive
7929,792,Credit Card,1,Terrible experience...,Bar,United Kingdom,negative
7930,772,Debit Card,2,Excellent service!,Museum,Singapore,negative
7931,108,PayPal,5,Average quality.,ATM,India,positive
7932,531,Credit Card,5,Excellent service!,Supermarket,South Africa,positive
7933,410,PayPal,5,Average quality.,Cinema,India,positive
7934,971,Debit Card,3,Excellent service!,Cinema,Japan,neutral
7935,296,Credit Card,3,Excellent service!,Supermarket,Germany,neutral
7936,818,Credit Card,1,Excellent service!,Restaurant,India,negative
7937,171,Credit Card,5,Terrible experience...,Online,China,positive
7938,331,Credit Card,4,Terrible experience...,ATM,India,positive
7939,493,Debit Card,1,Excellent service!,ATM,Sweden,negative
7940,195,Credit Card,2,Average quality.,Fitness Center,Switzerland,negative
7941,12,Bank Transfer,3,Average quality.,Gas Station,South Africa,neutral
7942,195,Bank Transfer,4,Terrible experience...,Restaurant,Spain,positive
7943,490,PayPal,1,Excellent service!,Museum,Japan,negative
7944,795,Credit Card,2,Terrible experience...,Bar,France,negative
7945,881,Bank Transfer,1,Terrible experience...,Museum,Russia,negative
7946,182,Bank Transfer,2,Terrible experience...,Cinema,New Zealand,negative
7947,962,Bank Transfer,5,Excellent service!,Fitness Center,China,positive
7948,817,Debit Card,4,Excellent service!,Hotel,Sweden,positive
7949,656,Credit Card,4,Terrible experience...,Amusement Park,Mexico,positive
7950,898,Debit Card,4,Excellent service!,Supermarket,Brazil,positive
7951,316,Debit Card,2,Average quality.,ATM,USA,negative
7952,694,Bank Transfer,4,Average quality.,Cinema,Australia,positive
7953,30,Bank Transfer,5,Terrible experience...,Amusement Park,Sweden,positive
7954,596,PayPal,4,Average quality.,Online,USA,positive
7955,678,Credit Card,3,Terrible experience...,Cinema,Japan,neutral
7956,796,Credit Card,4,Terrible experience...,ATM,Mexico,positive
7957,793,Bank Transfer,5,Terrible experience...,Cinema,Brazil,positive
7958,96,Bank Transfer,1,Excellent service!,Amusement Park,Brazil,negative
7959,381,Credit Card,2,Excellent service!,Online,Russia,negative
7960,778,PayPal,5,Excellent service!,Bar,China,positive
7961,444,Bank Transfer,5,Excellent service!,Supermarket,Germany,positive
7962,298,PayPal,3,Terrible experience...,Cinema,Russia,neutral
7963,808,Debit Card,2,Excellent service!,Gas Station,Spain,negative
7964,737,Bank Transfer,2,Average quality.,Fitness Center,Switzerland,negative
7965,845,Debit Card,3,Average quality.,Restaurant,New Zealand,neutral
7966,361,Bank Transfer,5,Excellent service!,Supermarket,USA,positive
7967,374,Debit Card,1,Average quality.,Fitness Center,Spain,negative
7968,554,Bank Transfer,3,Average quality.,Cinema,Switzerland,neutral
7969,303,PayPal,5,Excellent service!,Supermarket,Brazil,positive
7970,421,PayPal,2,Terrible experience...,Cinema,India,negative
7971,246,PayPal,4,Terrible experience...,Retail Store,Netherlands,positive
7972,720,Debit Card,2,Terrible experience...,Gas Station,Singapore,negative
7973,237,PayPal,5,Excellent service!,ATM,Australia,positive
7974,534,Debit Card,5,Terrible experience...,Gas Station,Brazil,positive
7975,185,Bank Transfer,2,Terrible experience...,Online,Mexico,negative
7976,468,Debit Card,5,Average quality.,Retail Store,Italy,positive
7977,754,Bank Transfer,5,Terrible experience...,Gas Station,Italy,positive
7978,363,Credit Card,5,Excellent service!,Amusement Park,Spain,positive
7979,283,Credit Card,3,Terrible experience...,Gas Station,South Africa,neutral
7980,553,Credit Card,3,Average quality.,Restaurant,Japan,neutral
7981,336,Debit Card,2,Average quality.,Cinema,Switzerland,negative
7982,162,Credit Card,2,Average quality.,Online,USA,negative
7983,160,Credit Card,3,Average quality.,Bar,India,neutral
7984,474,Credit Card,2,Terrible experience...,ATM,Canada,negative
7985,601,Bank Transfer,4,Average quality.,Cinema,Russia,positive
7986,322,PayPal,3,Average quality.,Museum,New Zealand,neutral
7987,12,Debit Card,5,Average quality.,Bar,Singapore,positive
7988,424,Credit Card,5,Terrible experience...,Bar,USA,positive
7989,73,Bank Transfer,2,Excellent service!,Cinema,Australia,negative
7990,588,PayPal,3,Average quality.,Gas Station,Switzerland,neutral
7991,858,PayPal,4,Average quality.,Fitness Center,Japan,positive
7992,201,PayPal,1,Average quality.,Restaurant,New Zealand,negative
7993,522,Bank Transfer,1,Terrible experience...,Fitness Center,South Africa,negative
7994,864,Credit Card,5,Terrible experience...,Hotel,Netherlands,positive
7995,505,PayPal,1,Average quality.,Retail Store,Sweden,negative
7996,738,Bank Transfer,5,Excellent service!,Hotel,Canada,positive
7997,688,Bank Transfer,5,Average quality.,Fitness Center,Netherlands,positive
7998,788,Debit Card,3,Excellent service!,ATM,Australia,neutral
7999,39,Bank Transfer,5,Excellent service!,Supermarket,Canada,positive
8000,60,PayPal,2,Terrible experience...,Supermarket,Brazil,negative
8001,578,PayPal,5,Terrible experience...,Supermarket,France,positive
8002,321,Bank Transfer,5,Terrible experience...,Amusement Park,France,positive
8003,435,PayPal,1,Excellent service!,Retail Store,Netherlands,negative
8004,636,Bank Transfer,3,Excellent service!,Cinema,USA,neutral
8005,676,PayPal,4,Excellent service!,Bar,USA,positive
8006,408,Debit Card,1,Terrible experience...,Hotel,South Africa,negative
8007,923,Credit Card,5,Terrible experience...,Museum,France,positive
8008,386,Debit Card,3,Terrible experience...,Fitness Center,South Africa,neutral
8009,671,Debit Card,3,Average quality.,Fitness Center,Sweden,neutral
8010,569,Credit Card,1,Excellent service!,Cinema,Japan,negative
8011,78,PayPal,4,Excellent service!,Gas Station,New Zealand,positive
8012,194,Credit Card,5,Average quality.,Retail Store,Spain,positive
8013,285,Bank Transfer,3,Excellent service!,Gas Station,Brazil,neutral
8014,527,Credit Card,4,Excellent service!,Fitness Center,Australia,positive
8015,524,Debit Card,4,Average quality.,Amusement Park,Russia,positive
8016,613,Credit Card,2,Excellent service!,Museum,Netherlands,negative
8017,156,PayPal,3,Terrible experience...,ATM,Australia,neutral
8018,340,Debit Card,1,Average quality.,Retail Store,Brazil,negative
8019,125,Bank Transfer,1,Excellent service!,Retail Store,China,negative
8020,871,PayPal,1,Terrible experience...,Bar,Japan,negative
8021,280,Debit Card,5,Excellent service!,Restaurant,Germany,positive
8022,917,Bank Transfer,5,Average quality.,Fitness Center,Netherlands,positive
8023,906,PayPal,1,Terrible experience...,Supermarket,Australia,negative
8024,622,Bank Transfer,2,Excellent service!,Bar,United Kingdom,negative
8025,846,Credit Card,1,Average quality.,Hotel,United Kingdom,negative
8026,869,Credit Card,5,Excellent service!,Hotel,Sweden,positive
8027,658,Bank Transfer,3,Excellent service!,Fitness Center,Netherlands,neutral
8028,728,Credit Card,4,Terrible experience...,Hotel,Switzerland,positive
8029,910,Bank Transfer,3,Excellent service!,Fitness Center,USA,neutral
8030,674,PayPal,4,Average quality.,Museum,France,positive
8031,128,Debit Card,2,Average quality.,Museum,Italy,negative
8032,314,Bank Transfer,1,Terrible experience...,Hotel,Netherlands,negative
8033,332,Debit Card,1,Terrible experience...,Bar,Germany,negative
8034,150,Debit Card,3,Excellent service!,Online,China,neutral
8035,454,Bank Transfer,5,Average quality.,ATM,Spain,positive
8036,36,Credit Card,2,Terrible experience...,Online,Sweden,negative
8037,685,PayPal,1,Excellent service!,Bar,Australia,negative
8038,420,Debit Card,5,Excellent service!,Retail Store,Canada,positive
8039,22,PayPal,1,Average quality.,Hotel,Spain,negative
8040,206,Debit Card,1,Average quality.,Supermarket,Brazil,negative
8041,639,Bank Transfer,5,Excellent service!,Museum,Netherlands,positive
8042,848,Credit Card,4,Average quality.,Online,Singapore,positive
8043,957,PayPal,3,Excellent service!,Fitness Center,USA,neutral
8044,356,Debit Card,4,Excellent service!,Supermarket,United Kingdom,positive
8045,440,Bank Transfer,4,Average quality.,Cinema,Mexico,positive
8046,729,Bank Transfer,1,Terrible experience...,ATM,South Africa,negative
8047,96,Debit Card,4,Excellent service!,Fitness Center,Spain,positive
8048,929,Debit Card,4,Average quality.,Hotel,United Kingdom,positive
8049,941,Debit Card,5,Excellent service!,Gas Station,Australia,positive
8050,164,Credit Card,5,Excellent service!,Online,Spain,positive
8051,148,Debit Card,2,Excellent service!,Hotel,France,negative
8052,530,Debit Card,3,Average quality.,Online,India,neutral
8053,294,Credit Card,1,Average quality.,Museum,Singapore,negative
8054,195,Bank Transfer,1,Average quality.,Gas Station,Netherlands,negative
8055,663,Debit Card,3,Terrible experience...,Cinema,New Zealand,neutral
8056,480,PayPal,4,Excellent service!,Restaurant,France,positive
8057,877,Bank Transfer,3,Terrible experience...,Hotel,Brazil,neutral
8058,123,PayPal,3,Excellent service!,Hotel,Canada,neutral
8059,400,Debit Card,5,Average quality.,Fitness Center,Mexico,positive
8060,699,Credit Card,4,Excellent service!,ATM,New Zealand,positive
8061,965,Credit Card,4,Excellent service!,Museum,Australia,positive
8062,452,Credit Card,1,Excellent service!,Bar,Russia,negative
8063,661,Debit Card,4,Terrible experience...,Online,Switzerland,positive
8064,104,Debit Card,5,Average quality.,Gas Station,Spain,positive
8065,755,PayPal,1,Average quality.,Amusement Park,France,negative
8066,462,Credit Card,3,Excellent service!,Gas Station,Mexico,neutral
8067,743,Debit Card,5,Average quality.,Retail Store,Brazil,positive
8068,991,Bank Transfer,3,Terrible experience...,Supermarket,Australia,neutral
8069,718,Debit Card,3,Terrible experience...,Online,Australia,neutral
8070,710,Debit Card,1,Average quality.,ATM,Canada,negative
8071,396,Bank Transfer,3,Terrible experience...,Cinema,United Kingdom,neutral
8072,912,Credit Card,3,Terrible experience...,Fitness Center,Mexico,neutral
8073,337,Bank Transfer,1,Average quality.,Amusement Park,Russia,negative
8074,599,Credit Card,3,Average quality.,Supermarket,Australia,neutral
8075,142,Bank Transfer,1,Excellent service!,Retail Store,Brazil,negative
8076,317,PayPal,4,Excellent service!,Fitness Center,South Africa,positive
8077,711,Credit Card,5,Terrible experience...,Fitness Center,Spain,positive
8078,558,Debit Card,3,Average quality.,Cinema,Sweden,neutral
8079,800,PayPal,4,Terrible experience...,Retail Store,Mexico,positive
8080,527,Credit Card,3,Average quality.,Fitness Center,USA,neutral
8081,556,Credit Card,1,Terrible experience...,Hotel,Sweden,negative
8082,401,Credit Card,5,Terrible experience...,Online,Spain,positive
8083,681,Bank Transfer,1,Terrible experience...,Restaurant,France,negative
8084,310,Credit Card,1,Excellent service!,Hotel,Netherlands,negative
8085,495,Debit Card,3,Average quality.,ATM,Sweden,neutral
8086,556,Credit Card,4,Terrible experience...,Gas Station,Sweden,positive
8087,610,Debit Card,2,Excellent service!,Restaurant,India,negative
8088,773,Debit Card,1,Terrible experience...,ATM,Brazil,negative
8089,109,Debit Card,5,Terrible experience...,Supermarket,Germany,positive
8090,795,PayPal,2,Average quality.,ATM,South Africa,negative
8091,372,Debit Card,1,Terrible experience...,Bar,Russia,negative
8092,855,Bank Transfer,2,Average quality.,Hotel,New Zealand,negative
8093,616,Credit Card,2,Excellent service!,Online,Switzerland,negative
8094,768,Bank Transfer,3,Excellent service!,Retail Store,Australia,neutral
8095,891,PayPal,4,Terrible experience...,Gas Station,South Africa,positive
8096,206,Credit Card,4,Excellent service!,Restaurant,Russia,positive
8097,847,Debit Card,2,Average quality.,Museum,Russia,negative
8098,43,Credit Card,1,Average quality.,Amusement Park,Brazil,negative
8099,865,PayPal,1,Excellent service!,Museum,India,negative
8100,245,PayPal,2,Average quality.,Gas Station,India,negative
8101,287,Bank Transfer,1,Average quality.,Gas Station,Italy,negative
8102,355,Credit Card,2,Terrible experience...,Cinema,China,negative
8103,785,Credit Card,1,Terrible experience...,Gas Station,Sweden,negative
8104,476,Credit Card,3,Average quality.,Gas Station,Japan,neutral
8105,83,Bank Transfer,2,Excellent service!,Gas Station,Australia,negative
8106,110,PayPal,1,Average quality.,Retail Store,Spain,negative
8107,950,Debit Card,2,Terrible experience...,Bar,United Kingdom,negative
8108,190,Credit Card,2,Excellent service!,Gas Station,Spain,negative
8109,983,Bank Transfer,4,Average quality.,Restaurant,Singapore,positive
8110,800,Bank Transfer,2,Excellent service!,Bar,Spain,negative
8111,936,Debit Card,1,Excellent service!,Gas Station,South Africa,negative
8112,909,PayPal,2,Excellent service!,Restaurant,Italy,negative
8113,251,Credit Card,2,Average quality.,Restaurant,South Africa,negative
8114,724,Credit Card,4,Terrible experience...,Supermarket,Netherlands,positive
8115,291,Bank Transfer,5,Excellent service!,Hotel,Singapore,positive
8116,645,PayPal,1,Excellent service!,ATM,Brazil,negative
8117,201,Credit Card,4,Average quality.,Amusement Park,Australia,positive
8118,797,Debit Card,2,Terrible experience...,Museum,Germany,negative
8119,326,PayPal,1,Terrible experience...,ATM,Australia,negative
8120,511,PayPal,1,Average quality.,Cinema,New Zealand,negative
8121,409,Bank Transfer,5,Excellent service!,Online,Sweden,positive
8122,607,Bank Transfer,2,Average quality.,Amusement Park,Singapore,negative
8123,790,Credit Card,5,Terrible experience...,Fitness Center,Netherlands,positive
8124,962,Bank Transfer,3,Excellent service!,Bar,Brazil,neutral
8125,941,PayPal,1,Excellent service!,Amusement Park,USA,negative
8126,837,Credit Card,4,Terrible experience...,ATM,Singapore,positive
8127,508,Credit Card,5,Excellent service!,Restaurant,Canada,positive
8128,731,PayPal,5,Average quality.,ATM,India,positive
8129,601,Credit Card,4,Terrible experience...,Amusement Park,India,positive
8130,72,Debit Card,2,Terrible experience...,Online,South Africa,negative
8131,247,Debit Card,1,Excellent service!,Amusement Park,New Zealand,negative
8132,641,Credit Card,2,Terrible experience...,Restaurant,Brazil,negative
8133,724,Bank Transfer,3,Average quality.,Bar,New Zealand,neutral
8134,940,Debit Card,5,Terrible experience...,Restaurant,USA,positive
8135,855,Credit Card,4,Excellent service!,Gas Station,Russia,positive
8136,608,Debit Card,5,Terrible experience...,Cinema,Switzerland,positive
8137,587,Bank Transfer,2,Excellent service!,Online,Brazil,negative
8138,935,PayPal,4,Excellent service!,Restaurant,Switzerland,positive
8139,566,Credit Card,5,Average quality.,Online,Brazil,positive
8140,344,Credit Card,3,Terrible experience...,Supermarket,Japan,neutral
8141,971,Credit Card,3,Average quality.,Amusement Park,Germany,neutral
8142,925,Credit Card,4,Average quality.,Cinema,USA,positive
8143,54,Credit Card,3,Terrible experience...,Museum,Switzerland,neutral
8144,730,Credit Card,5,Average quality.,Retail Store,Australia,positive
8145,528,Bank Transfer,3,Average quality.,Gas Station,Spain,neutral
