transaction_id,customer_id,amount,time_of_day,point_of_transaction,country,flagged_transaction
3731,381,28,4,Museum,France,not_fraud
3732,132,86,0,Museum,South Africa,not_fraud
3733,20,39,10,Amusement Park,Mexico,not_fraud
3734,906,43,10,Restaurant,Switzerland,not_fraud
3735,536,85,5,Cinema,New Zealand,not_fraud
3736,227,34,22,Restaurant,United Kingdom,not_fraud
3737,154,39,7,ATM,Spain,fraud
3738,805,33,1,Restaurant,Netherlands,not_fraud
3739,742,32,14,Online,Sweden,fraud
3740,469,47,22,Gas Station,Brazil,not_fraud
3741,822,92,21,Supermarket,France,not_fraud
3742,1000,32,8,Fitness Center,South Africa,not_fraud
3743,871,47,14,Gas Station,South Africa,fraud
3744,405,65,7,Museum,Australia,not_fraud
3745,202,25,15,ATM,United Kingdom,fraud
3746,38,26,13,ATM,Italy,fraud
3747,942,145,14,Hotel,China,not_fraud
3748,772,74,19,Cinema,Japan,not_fraud
3749,188,53,12,Online,Brazil,fraud
3750,57,62,8,ATM,Mexico,fraud
3751,941,1011,0,Supermarket,Germany,fraud
3752,20,58,5,Gas Station,Spain,not_fraud
3753,273,45,7,Cinema,Mexico,not_fraud
3754,119,49,19,Hotel,Germany,not_fraud
3755,583,32,17,Retail Store,South Africa,not_fraud
3756,516,14,17,Museum,France,not_fraud
3757,221,20,16,Gas Station,Mexico,not_fraud
3758,526,160,20,Cinema,Sweden,not_fraud
3759,515,36,15,Amusement Park,New Zealand,not_fraud
3760,728,1041,12,Fitness Center,Singapore,not_fraud
3761,741,12,21,Supermarket,Germany,not_fraud
3762,336,11,3,Bar,USA,not_fraud
3763,698,1073,3,Restaurant,France,fraud
3764,55,48,20,Cinema,France,not_fraud
3765,500,45,13,Supermarket,USA,not_fraud
3766,900,23,4,Supermarket,USA,not_fraud
3767,888,78,15,Museum,Netherlands,not_fraud
3768,766,19,13,Online,Japan,fraud
3769,536,20,13,Museum,Netherlands,not_fraud
3770,162,40,13,Museum,Russia,not_fraud
3771,670,26,23,Hotel,China,not_fraud
3772,594,24,13,Supermarket,United Kingdom,not_fraud
3773,915,61,18,Restaurant,United Kingdom,not_fraud
3774,159,62,2,Fitness Center,Spain,not_fraud
3775,188,97,16,Retail Store,Russia,not_fraud
3776,60,37,13,Bar,Netherlands,not_fraud
3777,915,13,9,Cinema,Netherlands,not_fraud
3778,817,25,12,Fitness Center,Japan,not_fraud
3779,319,205,21,Amusement Park,Singapore,not_fraud
3780,878,55,3,Bar,Australia,not_fraud
3781,211,71,10,Retail Store,Netherlands,not_fraud
3782,406,10,14,Restaurant,Sweden,not_fraud
3783,664,1046,14,Retail Store,United Kingdom,not_fraud
3784,109,11,23,Museum,United Kingdom,not_fraud
3785,76,1052,1,Cinema,France,fraud
3786,542,136,10,Amusement Park,New Zealand,not_fraud
3787,314,182,1,Bar,Singapore,not_fraud
3788,998,48,22,Hotel,Sweden,not_fraud
3789,117,40,4,Retail Store,China,not_fraud
3790,927,155,12,Gas Station,China,not_fraud
3791,868,65,0,Retail Store,Mexico,not_fraud
3792,704,13,6,Cinema,South Africa,not_fraud
3793,19,41,6,Retail Store,United Kingdom,not_fraud
3794,432,23,9,Cinema,Singapore,not_fraud
3795,685,41,5,Cinema,Netherlands,not_fraud
3796,740,40,19,Supermarket,China,not_fraud
3797,350,53,11,Retail Store,Germany,not_fraud
3798,183,32,12,Gas Station,Switzerland,not_fraud
3799,113,18,23,Gas Station,Canada,not_fraud
3800,183,45,10,Cinema,United Kingdom,not_fraud
3801,481,98,17,Retail Store,New Zealand,not_fraud
3802,146,64,1,Amusement Park,United Kingdom,not_fraud
3803,831,30,15,Amusement Park,Germany,not_fraud
3804,628,147,1,ATM,USA,fraud
3805,113,131,18,Cinema,Sweden,not_fraud
3806,763,21,5,Cinema,Singapore,not_fraud
3807,476,12,0,Cinema,Spain,not_fraud
3808,763,77,10,ATM,Mexico,fraud
3809,303,1097,17,Retail Store,China,not_fraud
3810,971,181,9,ATM,Canada,fraud
3811,825,120,17,Restaurant,India,not_fraud
3812,118,55,0,Amusement Park,Mexico,not_fraud
3813,813,47,18,Cinema,China,not_fraud
3814,161,11,15,Fitness Center,Netherlands,not_fraud
3815,401,24,6,Online,Italy,fraud
3816,198,40,14,Online,Japan,fraud
3817,260,59,0,Cinema,Russia,not_fraud
3818,660,50,22,Gas Station,Australia,not_fraud
3819,752,77,20,Restaurant,France,not_fraud
3820,47,26,8,Hotel,Spain,not_fraud
3821,987,51,1,Retail Store,South Africa,not_fraud
3822,399,14,16,Bar,Italy,not_fraud
3823,710,36,23,Gas Station,Italy,not_fraud
3824,559,79,9,Bar,Italy,not_fraud
3825,78,69,5,Museum,Canada,not_fraud
3826,124,243,4,ATM,Singapore,fraud
3827,75,1026,7,Fitness Center,Netherlands,fraud
3828,871,44,7,Hotel,USA,not_fraud
3829,137,29,4,Fitness Center,Japan,not_fraud
3830,602,39,11,ATM,Russia,fraud
3831,400,1107,6,Bar,United Kingdom,fraud
3832,837,67,12,Restaurant,New Zealand,not_fraud
3833,505,117,12,Amusement Park,Canada,not_fraud
3834,500,21,16,Bar,India,not_fraud
3835,573,113,3,Supermarket,Australia,not_fraud
3836,138,13,17,Museum,Switzerland,not_fraud
3837,50,119,9,Restaurant,Sweden,not_fraud
3838,771,29,2,ATM,Spain,fraud
3839,973,28,11,Bar,France,not_fraud
3840,619,45,0,Bar,Russia,not_fraud
3841,625,151,10,Supermarket,Mexico,not_fraud
3842,862,12,17,Supermarket,United Kingdom,not_fraud
3843,254,31,12,Fitness Center,Mexico,not_fraud
3844,630,1107,16,Cinema,New Zealand,not_fraud
3845,710,35,7,Retail Store,Canada,not_fraud
3846,849,21,19,ATM,South Africa,fraud
3847,877,37,18,Fitness Center,Russia,not_fraud
3848,563,1034,16,Cinema,Canada,not_fraud
3849,757,133,1,Museum,Spain,not_fraud
3850,915,81,2,Gas Station,Singapore,not_fraud
3851,426,45,2,Cinema,South Africa,not_fraud
3852,547,232,5,Cinema,Brazil,not_fraud
3853,302,41,9,Gas Station,Spain,not_fraud
3854,922,13,23,Hotel,Sweden,not_fraud
3855,581,25,21,Bar,China,not_fraud
3856,349,38,17,Supermarket,Canada,not_fraud
3857,832,18,17,Amusement Park,Germany,not_fraud
3858,933,157,13,Amusement Park,Sweden,not_fraud
3859,980,82,15,Museum,USA,not_fraud
3860,49,1025,6,Amusement Park,Brazil,fraud
3861,917,54,0,Supermarket,New Zealand,not_fraud
3862,74,1073,16,Restaurant,USA,not_fraud
3863,704,151,22,Amusement Park,USA,not_fraud
3864,261,116,4,Supermarket,Brazil,not_fraud
3865,356,46,0,ATM,France,fraud
3866,582,84,20,Hotel,India,not_fraud
3867,602,51,16,Retail Store,Switzerland,not_fraud
3868,260,50,9,Cinema,Italy,not_fraud
3869,638,1016,11,Restaurant,Switzerland,not_fraud
3870,743,16,19,Gas Station,China,not_fraud
3871,295,47,1,Fitness Center,Spain,not_fraud
3872,931,1025,22,Amusement Park,Italy,not_fraud
3873,641,11,15,Amusement Park,Canada,not_fraud
3874,792,74,14,Bar,New Zealand,not_fraud
3875,313,11,12,Museum,Japan,not_fraud
3876,612,55,17,Amusement Park,Singapore,not_fraud
3877,838,48,19,Bar,Mexico,not_fraud
3878,809,183,21,Fitness Center,India,not_fraud
3879,182,43,13,ATM,India,fraud
3880,686,13,17,Fitness Center,Netherlands,not_fraud
3881,828,50,1,Restaurant,Switzerland,not_fraud
3882,364,1101,1,Hotel,Spain,fraud
3883,188,298,2,Retail Store,Germany,not_fraud
3884,569,38,4,Hotel,India,not_fraud
3885,543,29,15,Bar,Japan,not_fraud
3886,596,128,21,Fitness Center,India,not_fraud
3887,664,20,14,Fitness Center,New Zealand,not_fraud
3888,985,57,11,Fitness Center,Spain,not_fraud
3889,548,36,8,Restaurant,Australia,not_fraud
3890,725,12,13,Fitness Center,Singapore,not_fraud
3891,926,31,20,Supermarket,Japan,not_fraud
3892,408,25,15,Museum,China,not_fraud
3893,876,67,10,ATM,Italy,fraud
3894,618,158,5,Hotel,China,not_fraud
3895,414,25,9,Fitness Center,Singapore,not_fraud
3896,342,1093,7,Fitness Center,Italy,fraud
3897,220,1012,15,Cinema,South Africa,not_fraud
3898,903,48,2,Amusement Park,Australia,not_fraud
3899,163,13,1,ATM,Brazil,fraud
3900,951,145,15,Cinema,New Zealand,not_fraud
3901,220,82,18,Bar,Australia,not_fraud
3902,270,63,8,Retail Store,China,not_fraud
3903,632,96,15,Retail Store,Canada,not_fraud
3904,906,62,21,Retail Store,China,not_fraud
3905,848,183,3,Cinema,Spain,not_fraud
3906,400,72,9,Retail Store,Switzerland,not_fraud
3907,182,139,18,Supermarket,Singapore,not_fraud
3908,991,46,12,Restaurant,South Africa,not_fraud
3909,618,16,17,Hotel,United Kingdom,not_fraud
3910,729,47,14,Cinema,United Kingdom,not_fraud
3911,205,16,3,Cinema,Canada,not_fraud
3912,582,54,8,Hotel,Netherlands,not_fraud
3913,556,42,3,Supermarket,South Africa,not_fraud
3914,841,58,15,Restaurant,Mexico,not_fraud
3915,813,10,20,Museum,USA,not_fraud
3916,228,20,14,Gas Station,Mexico,not_fraud
3917,696,43,23,Gas Station,New Zealand,not_fraud
3918,619,160,1,Cinema,China,not_fraud
3919,596,34,13,Restaurant,Netherlands,not_fraud
3920,850,37,2,Museum,Netherlands,not_fraud
3921,250,72,21,Gas Station,USA,not_fraud
3922,875,56,22,Cinema,Brazil,not_fraud
3923,441,27,3,Online,Italy,fraud
3924,533,36,0,Restaurant,Singapore,not_fraud
3925,196,22,22,Restaurant,Sweden,not_fraud
3926,690,179,8,Amusement Park,United Kingdom,not_fraud
3927,929,16,16,Fitness Center,India,not_fraud
3928,987,33,13,Supermarket,Mexico,not_fraud
3929,519,11,16,Amusement Park,Sweden,not_fraud
3930,70,22,0,Cinema,Sweden,not_fraud
3931,639,85,9,Fitness Center,New Zealand,not_fraud
3932,399,21,22,Amusement Park,China,not_fraud
3933,978,14,15,Online,United Kingdom,fraud
3934,672,42,18,Cinema,Russia,not_fraud
3935,760,10,23,Hotel,South Africa,not_fraud
3936,203,14,2,Online,South Africa,fraud
3937,148,92,11,Gas Station,Canada,not_fraud
3938,472,83,2,Fitness Center,India,not_fraud
3939,655,133,14,Fitness Center,Spain,not_fraud
3940,944,106,16,Amusement Park,Spain,not_fraud
3941,199,67,17,Fitness Center,Italy,not_fraud
3942,917,12,6,Amusement Park,Canada,not_fraud
3943,426,86,18,Online,Switzerland,fraud
3944,666,103,6,Gas Station,Italy,not_fraud
3945,492,90,4,Online,France,fraud
3946,888,45,7,Retail Store,India,not_fraud
3947,896,23,20,ATM,Brazil,fraud
3948,142,103,15,Hotel,India,not_fraud
3949,313,74,15,Museum,Japan,not_fraud
3950,165,207,18,Museum,Netherlands,not_fraud
3951,314,18,14,Bar,Germany,not_fraud
3952,21,22,6,Fitness Center,Singapore,not_fraud
3953,82,21,4,Hotel,China,not_fraud
3954,581,88,22,Museum,South Africa,not_fraud
3955,131,20,10,Supermarket,Japan,not_fraud
3956,599,13,9,Gas Station,Germany,not_fraud
3957,730,337,20,Museum,Brazil,not_fraud
3958,933,1011,22,Restaurant,India,not_fraud
3959,984,100,8,Hotel,Spain,not_fraud
3960,305,32,0,Gas Station,Sweden,not_fraud
3961,915,102,19,Bar,Singapore,not_fraud
3962,371,50,0,Fitness Center,China,not_fraud
3963,857,125,7,Online,Australia,fraud
3964,853,140,2,Museum,New Zealand,not_fraud
3965,384,10,1,Online,Russia,fraud
3966,908,13,3,Restaurant,Australia,not_fraud
3967,445,24,18,ATM,Mexico,fraud
3968,425,65,10,Amusement Park,Singapore,not_fraud
3969,161,119,4,Online,France,fraud
3970,178,40,23,Hotel,Spain,not_fraud
3971,629,56,9,Gas Station,Canada,not_fraud
3972,708,1020,23,Retail Store,Spain,not_fraud
3973,895,91,22,Amusement Park,Sweden,not_fraud
3974,490,1181,7,ATM,Germany,fraud
3975,327,25,12,ATM,United Kingdom,fraud
3976,598,44,4,Gas Station,Singapore,not_fraud
3977,289,14,11,Bar,Italy,not_fraud
3978,593,50,12,Bar,Switzerland,not_fraud
3979,664,44,21,Online,Spain,fraud
3980,573,17,7,ATM,United Kingdom,fraud
3981,573,39,14,Supermarket,USA,not_fraud
3982,354,30,12,Gas Station,Netherlands,not_fraud
3983,28,46,0,Museum,United Kingdom,not_fraud
3984,954,54,21,Amusement Park,Sweden,not_fraud
3985,43,10,5,Bar,China,not_fraud
3986,681,1081,10,Restaurant,New Zealand,not_fraud
3987,423,72,12,Cinema,Italy,not_fraud
3988,598,32,20,Museum,Russia,not_fraud
3989,177,12,19,Bar,Australia,not_fraud
3990,529,80,0,Amusement Park,Japan,not_fraud
3991,610,165,10,Cinema,India,not_fraud
3992,966,23,10,Hotel,United Kingdom,not_fraud
3993,494,29,7,Gas Station,Spain,not_fraud
3994,198,20,21,Cinema,Italy,not_fraud
3995,610,53,2,ATM,Italy,fraud
3996,577,18,18,Amusement Park,Canada,not_fraud
3997,842,32,11,Amusement Park,Spain,not_fraud
3998,853,69,5,Amusement Park,Australia,not_fraud
3999,517,51,22,Supermarket,Spain,not_fraud
4000,514,34,7,ATM,Canada,fraud
4001,22,37,4,Retail Store,Sweden,not_fraud
4002,112,51,9,Cinema,Netherlands,not_fraud
4003,57,10,21,Museum,Switzerland,not_fraud
4004,66,14,15,Bar,USA,not_fraud
4005,842,116,11,Retail Store,Spain,not_fraud
4006,98,14,16,Fitness Center,Canada,not_fraud
4007,144,71,5,Fitness Center,China,not_fraud
4008,880,136,8,Supermarket,Sweden,not_fraud
4009,435,25,9,Bar,United Kingdom,not_fraud
4010,637,1033,19,Amusement Park,Mexico,not_fraud
4011,679,52,13,Cinema,China,not_fraud
4012,86,116,13,Fitness Center,India,not_fraud
4013,588,152,16,Retail Store,Russia,not_fraud
4014,344,77,15,Hotel,India,not_fraud
4015,936,14,3,Cinema,Sweden,not_fraud
4016,294,65,1,Museum,Germany,not_fraud
4017,956,36,15,Museum,Mexico,not_fraud
4018,571,41,0,Fitness Center,Japan,not_fraud
4019,650,12,2,Hotel,Netherlands,not_fraud
4020,611,20,22,Amusement Park,Netherlands,not_fraud
4021,704,88,10,Supermarket,France,not_fraud
4022,243,40,15,Supermarket,South Africa,not_fraud
4023,831,27,17,Gas Station,China,not_fraud
4024,561,34,14,Amusement Park,Netherlands,not_fraud
4025,960,106,8,Fitness Center,Germany,not_fraud
4026,32,79,11,Gas Station,Japan,not_fraud
4027,391,25,17,Online,Switzerland,fraud
4028,277,16,4,Amusement Park,New Zealand,not_fraud
4029,532,24,23,Bar,Netherlands,not_fraud
4030,154,136,7,Fitness Center,Australia,not_fraud
4031,383,1053,2,Gas Station,Netherlands,fraud
4032,68,48,1,Online,Netherlands,fraud
4033,878,55,18,Supermarket,Japan,not_fraud
4034,884,32,7,Retail Store,Brazil,not_fraud
4035,214,92,1,Gas Station,Brazil,not_fraud
4036,655,47,18,Retail Store,South Africa,not_fraud
4037,376,16,0,ATM,USA,fraud
4038,744,16,21,Retail Store,Netherlands,not_fraud
4039,213,48,12,Fitness Center,Italy,not_fraud
4040,79,147,22,Gas Station,India,not_fraud
4041,726,28,19,Supermarket,Spain,not_fraud
4042,628,111,16,Museum,Germany,not_fraud
4043,604,82,2,Cinema,Sweden,not_fraud
4044,782,1024,8,Bar,USA,not_fraud
4045,923,11,4,Cinema,New Zealand,not_fraud
4046,381,15,5,Amusement Park,South Africa,not_fraud
4047,680,75,3,Museum,South Africa,not_fraud
4048,58,21,16,Bar,China,not_fraud
4049,796,33,20,Museum,Sweden,not_fraud
4050,26,44,20,Hotel,Singapore,not_fraud
4051,881,74,20,Gas Station,United Kingdom,not_fraud
4052,447,16,15,Museum,Mexico,not_fraud
4053,66,36,15,Hotel,Italy,not_fraud
4054,921,43,21,Museum,United Kingdom,not_fraud
4055,760,48,10,Online,United Kingdom,fraud
4056,254,95,1,Restaurant,Switzerland,not_fraud
4057,899,19,16,Fitness Center,Australia,not_fraud
4058,968,92,14,ATM,Netherlands,fraud
4059,44,69,17,Fitness Center,South Africa,not_fraud
4060,97,50,9,Fitness Center,Singapore,not_fraud
4061,554,70,5,Museum,Spain,not_fraud
4062,227,36,20,Hotel,New Zealand,not_fraud
4063,774,17,15,Bar,Spain,not_fraud
4064,679,64,4,Museum,Spain,not_fraud
4065,436,47,11,Amusement Park,China,not_fraud
4066,791,60,5,Bar,Spain,not_fraud
4067,601,30,13,Fitness Center,United Kingdom,not_fraud
4068,379,128,22,Cinema,South Africa,not_fraud
4069,178,54,15,Fitness Center,Sweden,not_fraud
4070,427,14,6,Online,Singapore,fraud
4071,915,39,1,Retail Store,Italy,not_fraud
4072,709,80,5,Supermarket,Russia,not_fraud
4073,307,89,8,Restaurant,India,not_fraud
4074,779,44,6,Amusement Park,Netherlands,not_fraud
4075,504,122,1,Retail Store,Brazil,not_fraud
4076,268,25,18,Fitness Center,India,not_fraud
4077,586,36,7,Gas Station,USA,not_fraud
4078,8,124,10,Supermarket,Russia,not_fraud
4079,920,123,3,Gas Station,India,not_fraud
4080,508,67,15,Hotel,Italy,not_fraud
4081,476,107,17,Online,France,fraud
4082,297,14,12,Retail Store,Germany,not_fraud
4083,164,110,4,Cinema,Mexico,not_fraud
4084,485,29,1,ATM,Germany,fraud
4085,597,19,10,ATM,Italy,fraud
4086,72,1023,0,Amusement Park,Australia,fraud
4087,567,37,12,Retail Store,Netherlands,not_fraud
4088,905,24,4,Supermarket,India,not_fraud
4089,559,29,17,Online,Canada,fraud
4090,911,17,13,Restaurant,Canada,not_fraud
4091,944,27,12,Cinema,Italy,not_fraud
4092,238,52,6,Retail Store,South Africa,not_fraud
4093,104,39,7,Museum,Canada,not_fraud
4094,210,31,17,Museum,Netherlands,not_fraud
4095,554,78,6,Retail Store,United Kingdom,not_fraud
4096,828,121,19,Fitness Center,China,not_fraud
4097,468,80,16,Gas Station,Russia,not_fraud
4098,454,30,15,Retail Store,Switzerland,not_fraud
4099,268,78,10,Online,Japan,fraud
4100,386,18,18,Restaurant,Japan,not_fraud
4101,775,16,0,Bar,Mexico,not_fraud
4102,848,31,20,Gas Station,New Zealand,not_fraud
4103,387,92,7,Museum,Germany,not_fraud
4104,877,24,0,Cinema,Canada,not_fraud
4105,259,13,8,Restaurant,China,not_fraud
4106,283,17,18,Cinema,Mexico,not_fraud
4107,626,107,20,Fitness Center,France,not_fraud
4108,875,60,8,Retail Store,United Kingdom,not_fraud
4109,40,24,20,Gas Station,China,not_fraud
4110,486,50,9,Supermarket,Australia,not_fraud
4111,929,47,23,Supermarket,Switzerland,not_fraud
4112,220,63,22,Hotel,China,not_fraud
4113,129,23,10,Gas Station,Sweden,not_fraud
4114,520,109,0,Cinema,Spain,not_fraud
4115,613,28,19,Bar,United Kingdom,not_fraud
4116,928,69,7,Hotel,Italy,not_fraud
4117,892,10,19,Retail Store,France,not_fraud
4118,688,33,11,Supermarket,United Kingdom,not_fraud
4119,619,31,0,Restaurant,Netherlands,not_fraud
4120,613,49,9,Supermarket,India,not_fraud
4121,260,1013,3,Fitness Center,Sweden,fraud
4122,990,88,14,Supermarket,Spain,not_fraud
4123,966,22,18,Online,South Africa,fraud
4124,366,66,5,Supermarket,Italy,not_fraud
4125,758,91,4,Amusement Park,Netherlands,not_fraud
4126,787,51,4,Amusement Park,Japan,not_fraud
4127,544,77,17,Hotel,Spain,not_fraud
4128,649,64,2,ATM,Canada,fraud
4129,524,31,21,Supermarket,Australia,not_fraud
4130,907,92,1,Hotel,Germany,not_fraud
4131,814,27,3,Fitness Center,New Zealand,not_fraud
4132,887,52,17,Bar,Russia,not_fraud
4133,16,78,8,Cinema,Canada,not_fraud
4134,129,33,18,Supermarket,China,not_fraud
4135,575,28,9,Restaurant,South Africa,not_fraud
4136,109,40,21,Amusement Park,United Kingdom,not_fraud
4137,887,95,14,Supermarket,Australia,not_fraud
4138,533,142,0,Fitness Center,Switzerland,not_fraud
4139,670,49,10,Supermarket,Switzerland,not_fraud
4140,269,64,13,Online,Germany,fraud
4141,162,126,9,Cinema,Japan,not_fraud
4142,260,15,18,Online,Italy,fraud
4143,924,23,23,Gas Station,Sweden,not_fraud
4144,102,71,20,Restaurant,China,not_fraud
4145,506,96,15,Cinema,Spain,not_fraud
4146,735,107,7,Supermarket,Germany,not_fraud
4147,571,36,1,Online,Italy,fraud
4148,247,14,22,Bar,Sweden,not_fraud
4149,640,38,6,Restaurant,Canada,not_fraud
4150,795,23,18,Fitness Center,Brazil,not_fraud
4151,837,27,6,Supermarket,Germany,not_fraud
4152,537,83,14,Cinema,Switzerland,not_fraud
4153,131,13,7,ATM,Mexico,fraud
4154,353,97,13,Amusement Park,New Zealand,not_fraud
4155,196,37,0,Cinema,New Zealand,not_fraud
4156,793,1055,12,Museum,Brazil,not_fraud
4157,916,1014,2,Online,Singapore,fraud
4158,930,30,20,Supermarket,Switzerland,not_fraud
4159,666,14,5,Cinema,Russia,not_fraud
4160,382,172,18,Retail Store,Switzerland,not_fraud
4161,645,92,14,Restaurant,Switzerland,fraud
4162,227,40,3,Fitness Center,Mexico,not_fraud
4163,701,22,20,Supermarket,Canada,not_fraud
4164,476,145,2,Fitness Center,Spain,not_fraud
4165,477,31,3,Online,Spain,fraud
4166,265,18,4,Cinema,Netherlands,not_fraud
4167,372,51,17,Hotel,France,not_fraud
4168,486,153,9,Hotel,China,not_fraud
4169,434,10,7,Fitness Center,United Kingdom,not_fraud
4170,646,23,11,Retail Store,Singapore,not_fraud
4171,211,149,21,Museum,Switzerland,not_fraud
4172,572,19,2,Cinema,Italy,not_fraud
4173,940,16,17,Gas Station,Germany,not_fraud
4174,377,52,22,Museum,Switzerland,not_fraud
4175,395,108,7,Supermarket,France,not_fraud
4176,450,42,0,Amusement Park,Singapore,not_fraud
4177,943,270,13,Restaurant,India,not_fraud
4178,364,66,21,Museum,Switzerland,not_fraud
4179,876,13,22,Bar,India,not_fraud
4180,457,256,12,Retail Store,Italy,not_fraud
4181,725,1036,11,Bar,Sweden,not_fraud
4182,728,26,2,ATM,Canada,fraud
4183,226,50,17,Restaurant,Spain,not_fraud
4184,982,28,20,ATM,Switzerland,fraud
4185,131,14,12,Online,Mexico,fraud
4186,588,10,14,ATM,China,fraud
4187,476,39,9,Hotel,Spain,not_fraud
4188,798,100,0,Supermarket,Australia,not_fraud
4189,986,52,5,Hotel,Russia,not_fraud
4190,277,367,8,ATM,South Africa,fraud
4191,156,26,9,Cinema,Netherlands,not_fraud
4192,760,26,14,Cinema,China,not_fraud
4193,218,18,8,Restaurant,New Zealand,not_fraud
4194,190,18,22,Museum,South Africa,not_fraud
4195,417,26,13,Bar,Mexico,not_fraud
4196,981,88,10,Cinema,Germany,not_fraud
4197,675,128,6,Gas Station,China,not_fraud
4198,692,194,23,Online,China,fraud
4199,546,23,1,Museum,Brazil,not_fraud
4200,41,116,13,Amusement Park,New Zealand,not_fraud
4201,307,29,5,Retail Store,Italy,not_fraud
4202,943,15,4,Restaurant,Italy,not_fraud
4203,338,112,4,Bar,Japan,not_fraud
4204,314,60,18,Bar,Mexico,not_fraud
4205,75,19,18,Museum,India,not_fraud
4206,953,38,5,Retail Store,Singapore,fraud
4207,279,26,9,Supermarket,China,not_fraud
4208,176,76,22,Retail Store,USA,not_fraud
4209,896,40,13,Restaurant,France,not_fraud
4210,662,236,16,Online,Australia,fraud
4211,273,12,2,Museum,Mexico,not_fraud
4212,837,31,0,Hotel,New Zealand,not_fraud
4213,620,42,9,Museum,Singapore,not_fraud
4214,651,44,2,Online,Netherlands,fraud
4215,862,28,4,ATM,Brazil,fraud
4216,783,75,18,Gas Station,Mexico,not_fraud
4217,859,1113,9,Restaurant,South Africa,not_fraud
4218,931,149,15,Amusement Park,Canada,not_fraud
4219,289,91,0,Restaurant,Germany,not_fraud
4220,724,105,5,ATM,Netherlands,fraud
4221,893,49,8,Online,USA,fraud
4222,272,97,4,Online,France,fraud
4223,930,28,13,Amusement Park,Singapore,not_fraud
4224,66,35,9,Supermarket,South Africa,not_fraud
4225,483,29,1,Cinema,New Zealand,not_fraud
4226,936,41,4,Cinema,Singapore,not_fraud
4227,248,1026,0,Retail Store,Netherlands,fraud
4228,156,172,9,Retail Store,Japan,not_fraud
4229,47,28,21,Amusement Park,Canada,not_fraud
4230,935,15,8,Cinema,Sweden,not_fraud
4231,454,47,2,Restaurant,Singapore,not_fraud
4232,201,12,14,Online,France,fraud
4233,660,15,3,Online,Australia,fraud
4234,124,22,12,Gas Station,Sweden,not_fraud
4235,1,41,5,Online,Sweden,fraud
4236,968,38,19,ATM,Sweden,fraud
4237,759,90,16,Supermarket,Sweden,not_fraud
4238,855,77,22,Retail Store,China,not_fraud
4239,640,37,4,Retail Store,New Zealand,not_fraud
4240,191,30,14,Museum,France,not_fraud
4241,579,29,7,Bar,Singapore,not_fraud
4242,516,84,4,Fitness Center,Russia,not_fraud
4243,442,1012,23,Restaurant,Sweden,not_fraud
4244,921,10,12,Cinema,New Zealand,not_fraud
4245,815,89,0,ATM,Mexico,fraud
4246,806,42,0,Bar,Mexico,not_fraud
4247,143,17,6,Retail Store,Italy,not_fraud
4248,191,23,21,Online,South Africa,fraud
4249,533,144,4,Fitness Center,United Kingdom,not_fraud
4250,227,108,13,Hotel,South Africa,not_fraud
4251,313,71,14,Fitness Center,Russia,not_fraud
4252,629,42,20,Restaurant,New Zealand,not_fraud
4253,949,46,16,Gas Station,Japan,not_fraud
4254,302,194,23,Restaurant,France,not_fraud
4255,654,178,17,Cinema,Spain,fraud
4256,996,22,6,Hotel,Germany,not_fraud
4257,460,93,21,Fitness Center,Australia,not_fraud
4258,401,20,17,Online,Netherlands,fraud
4259,551,22,18,Cinema,Switzerland,not_fraud
4260,393,66,19,Gas Station,New Zealand,not_fraud
4261,867,35,6,ATM,Switzerland,fraud
4262,764,144,7,Hotel,Sweden,not_fraud
4263,845,14,12,Hotel,Sweden,not_fraud
4264,207,45,17,Retail Store,United Kingdom,not_fraud
4265,210,135,23,ATM,USA,fraud
4266,115,127,10,Restaurant,Germany,not_fraud
4267,737,18,8,Restaurant,China,not_fraud
4268,646,32,22,Gas Station,Italy,not_fraud
4269,251,58,0,Retail Store,USA,not_fraud
4270,219,18,21,Online,Russia,fraud
4271,407,182,7,Fitness Center,New Zealand,not_fraud
4272,443,1133,20,Fitness Center,New Zealand,not_fraud
4273,603,19,11,Supermarket,India,not_fraud
4274,354,16,1,Fitness Center,USA,not_fraud
4275,888,14,14,Cinema,France,not_fraud
4276,558,130,20,Online,New Zealand,fraud
4277,550,20,23,Retail Store,China,not_fraud
4278,142,36,17,Museum,Italy,not_fraud
4279,612,39,16,Bar,Spain,not_fraud
4280,501,55,14,Museum,Switzerland,not_fraud
4281,840,13,19,Museum,Canada,not_fraud
4282,702,22,19,Supermarket,Japan,not_fraud
4283,547,144,8,Online,Australia,fraud
4284,659,129,2,ATM,Sweden,fraud
4285,542,86,19,Online,South Africa,fraud
4286,846,10,18,ATM,Italy,fraud
4287,507,29,17,Restaurant,Italy,not_fraud
4288,596,59,19,Retail Store,Singapore,not_fraud
4289,881,26,7,ATM,USA,fraud
4290,281,130,0,Supermarket,Germany,not_fraud
4291,424,60,23,Restaurant,Switzerland,not_fraud
4292,856,13,23,Supermarket,Mexico,not_fraud
4293,270,129,14,Supermarket,Netherlands,not_fraud
4294,154,168,18,Bar,Russia,not_fraud
4295,614,14,9,Fitness Center,Australia,not_fraud
4296,727,48,11,Retail Store,Germany,not_fraud
4297,662,28,5,Retail Store,Netherlands,not_fraud
4298,944,34,12,Museum,New Zealand,not_fraud
4299,83,19,3,Hotel,India,not_fraud
4300,622,53,12,Amusement Park,Brazil,not_fraud
4301,947,168,16,ATM,United Kingdom,fraud
