review_id,customer_id,payment_method,rating,review_text
3893,876,Credit Card,3,Average quality.
3894,618,Credit Card,4,Terrible experience...
3895,414,PayPal,4,Excellent service!
3896,342,Credit Card,3,Excellent service!
3897,220,Credit Card,4,Average quality.
3898,903,Credit Card,2,Average quality.
3899,163,Credit Card,5,Terrible experience...
3900,951,Credit Card,1,Average quality.
3901,220,PayPal,3,Average quality.
3902,270,PayPal,1,Terrible experience...
3903,632,Credit Card,5,Average quality.
3904,906,PayPal,3,Terrible experience...
3905,848,PayPal,5,Terrible experience...
3906,400,Debit Card,4,Terrible experience...
3907,182,Credit Card,4,Average quality.
3908,991,PayPal,4,Terrible experience...
3909,618,PayPal,5,Average quality.
3910,729,Credit Card,5,Terrible experience...
3911,205,Debit Card,5,Average quality.
3912,582,Credit Card,1,Terrible experience...
3913,556,Debit Card,5,Excellent service!
3914,841,Credit Card,4,Excellent service!
3915,813,Credit Card,2,Excellent service!
3916,228,Credit Card,5,Terrible experience...
3917,696,Credit Card,2,Average quality.
3918,619,Debit Card,4,Terrible experience...
3919,596,Debit Card,5,Terrible experience...
3920,850,PayPal,1,Terrible experience...
3921,250,Credit Card,1,Terrible experience...
3922,875,Debit Card,2,Average quality.
3923,441,Debit Card,1,Terrible experience...
3924,533,Debit Card,1,Excellent service!
3925,196,Credit Card,1,Excellent service!
3926,690,PayPal,4,Excellent service!
3927,929,Debit Card,1,Terrible experience...
3928,987,Credit Card,3,Average quality.
3929,519,Debit Card,5,Average quality.
3930,70,Debit Card,1,Average quality.
3931,639,PayPal,1,Terrible experience...
3932,399,Debit Card,1,Average quality.
3933,978,Debit Card,3,Excellent service!
3934,672,Credit Card,1,Average quality.
3935,760,Credit Card,1,Terrible experience...
3936,203,PayPal,5,Terrible experience...
3937,148,Credit Card,3,Average quality.
3938,472,Credit Card,3,Terrible experience...
3939,655,PayPal,1,Average quality.
3940,944,Debit Card,3,Average quality.
3941,199,PayPal,2,Excellent service!
3942,917,Credit Card,3,Terrible experience...
3943,426,PayPal,3,Excellent service!
3944,666,Debit Card,3,Terrible experience...
3945,492,PayPal,4,Average quality.
3946,888,Credit Card,4,Terrible experience...
3947,896,Credit Card,4,Average quality.
3948,142,PayPal,3,Terrible experience...
3949,313,Debit Card,2,Excellent service!
3950,165,PayPal,3,Excellent service!
3951,314,Debit Card,1,Average quality.
3952,21,Debit Card,2,Excellent service!
3953,82,PayPal,4,Average quality.
3954,581,Debit Card,5,Average quality.
3955,131,Credit Card,2,Average quality.
3956,599,PayPal,4,Terrible experience...
3957,730,Debit Card,2,Average quality.
3958,933,Credit Card,2,Excellent service!
3959,984,PayPal,3,Terrible experience...
3960,305,Credit Card,1,Excellent service!
3961,915,Credit Card,5,Average quality.
3962,371,Credit Card,4,Average quality.
3963,857,Debit Card,2,Excellent service!
3964,853,PayPal,5,Terrible experience...
3965,384,PayPal,2,Excellent service!
3966,908,Debit Card,1,Average quality.
3967,445,PayPal,5,Terrible experience...
3968,425,Credit Card,4,Average quality.
3969,161,PayPal,2,Average quality.
3970,178,Debit Card,1,Excellent service!
3971,629,Credit Card,5,Average quality.
3972,708,Debit Card,2,Excellent service!
3973,895,Credit Card,2,Terrible experience...
3974,490,Credit Card,4,Average quality.
3975,327,PayPal,1,Average quality.
3976,598,Credit Card,3,Terrible experience...
3977,289,Debit Card,2,Excellent service!
3978,593,PayPal,5,Average quality.
3979,664,Debit Card,4,Terrible experience...
3980,573,Credit Card,4,Average quality.
3981,573,Debit Card,2,Excellent service!
3982,354,Debit Card,2,Excellent service!
3983,28,Credit Card,2,Excellent service!
3984,954,PayPal,3,Excellent service!
3985,43,Debit Card,2,Terrible experience...
3986,681,Credit Card,1,Average quality.
3987,423,PayPal,5,Terrible experience...
3988,598,PayPal,2,Excellent service!
3989,177,PayPal,3,Excellent service!
3990,529,Debit Card,5,Excellent service!
3991,610,Debit Card,4,Excellent service!
3992,966,Debit Card,2,Average quality.
3993,494,PayPal,5,Excellent service!
3994,198,Debit Card,4,Average quality.
3995,610,Credit Card,3,Excellent service!
3996,577,Debit Card,1,Average quality.
3997,842,Debit Card,2,Average quality.
3998,853,PayPal,1,Excellent service!
3999,517,Debit Card,3,Terrible experience...
4000,514,Credit Card,5,Terrible experience...
4001,22,PayPal,5,Terrible experience...
4002,112,Credit Card,3,Terrible experience...
4003,57,PayPal,3,Terrible experience...
4004,66,PayPal,2,Excellent service!
4005,842,Debit Card,4,Excellent service!
4006,98,Credit Card,1,Excellent service!
4007,144,PayPal,1,Excellent service!
4008,880,Debit Card,5,Excellent service!
4009,435,PayPal,5,Excellent service!
4010,637,PayPal,2,Average quality.
4011,679,PayPal,3,Average quality.
4012,86,PayPal,1,Excellent service!
4013,588,PayPal,2,Excellent service!
4014,344,PayPal,5,Average quality.
4015,936,Debit Card,5,Average quality.
4016,294,PayPal,1,Excellent service!
4017,956,Credit Card,5,Average quality.
4018,571,Debit Card,5,Terrible experience...
4019,650,Credit Card,4,Terrible experience...
4020,611,PayPal,3,Terrible experience...
4021,704,Credit Card,5,Average quality.
4022,243,PayPal,4,Excellent service!
4023,831,PayPal,2,Excellent service!
4024,561,Debit Card,5,Excellent service!
4025,960,Debit Card,2,Average quality.
4026,32,PayPal,5,Average quality.
4027,391,Debit Card,1,Terrible experience...
4028,277,Credit Card,4,Average quality.
4029,532,Debit Card,4,Terrible experience...
4030,154,Debit Card,1,Terrible experience...
4031,383,Credit Card,3,Excellent service!
4032,68,Debit Card,4,Average quality.
4033,878,PayPal,2,Excellent service!
4034,884,Credit Card,4,Excellent service!
4035,214,PayPal,3,Average quality.
4036,655,Credit Card,2,Average quality.
4037,376,PayPal,2,Terrible experience...
4038,744,PayPal,1,Terrible experience...
4039,213,Debit Card,5,Terrible experience...
4040,79,PayPal,1,Terrible experience...
4041,726,Debit Card,5,Excellent service!
4042,628,Credit Card,1,Excellent service!
4043,604,PayPal,5,Average quality.
4044,782,PayPal,4,Terrible experience...
4045,923,Credit Card,2,Terrible experience...
4046,381,Credit Card,5,Terrible experience...
4047,680,PayPal,4,Excellent service!
4048,58,Credit Card,3,Average quality.
4049,796,Debit Card,1,Excellent service!
4050,26,Credit Card,3,Average quality.
4051,881,Credit Card,4,Average quality.
4052,447,PayPal,3,Excellent service!
4053,66,Debit Card,3,Excellent service!
4054,921,Credit Card,4,Average quality.
4055,760,Debit Card,2,Excellent service!
4056,254,Debit Card,5,Excellent service!
4057,899,Debit Card,1,Average quality.
4058,968,PayPal,5,Average quality.
4059,44,Credit Card,1,Terrible experience...
4060,97,PayPal,5,Excellent service!
4061,554,Credit Card,3,Average quality.
4062,227,Credit Card,2,Excellent service!
4063,774,PayPal,3,Excellent service!
4064,679,Debit Card,2,Average quality.
4065,436,Debit Card,4,Terrible experience...
4066,791,Credit Card,1,Average quality.
4067,601,PayPal,1,Average quality.
4068,379,Debit Card,4,Excellent service!
4069,178,Debit Card,5,Terrible experience...
4070,427,Credit Card,4,Average quality.
4071,915,Credit Card,4,Excellent service!
4072,709,PayPal,2,Average quality.
4073,307,Credit Card,4,Excellent service!
4074,779,Debit Card,1,Average quality.
4075,504,Debit Card,3,Terrible experience...
4076,268,Debit Card,2,Average quality.
4077,586,Debit Card,2,Excellent service!
4078,8,PayPal,5,Average quality.
4079,920,PayPal,3,Terrible experience...
4080,508,Credit Card,2,Terrible experience...
4081,476,Credit Card,4,Terrible experience...
4082,297,Credit Card,2,Terrible experience...
4083,164,PayPal,2,Excellent service!
4084,485,Debit Card,2,Average quality.
4085,597,Credit Card,5,Terrible experience...
4086,72,Debit Card,2,Average quality.
4087,567,Credit Card,2,Excellent service!
4088,905,Credit Card,5,Average quality.
4089,559,Credit Card,3,Average quality.
4090,911,Credit Card,1,Terrible experience...
4091,944,Credit Card,5,Terrible experience...
4092,238,Debit Card,5,Excellent service!
4093,104,Credit Card,2,Average quality.
4094,210,Debit Card,2,Excellent service!
4095,554,PayPal,1,Excellent service!
4096,828,Credit Card,2,Excellent service!
4097,468,Debit Card,4,Terrible experience...
4098,454,PayPal,2,Terrible experience...
4099,268,PayPal,2,Average quality.
4100,386,PayPal,4,Average quality.
4101,775,Debit Card,1,Average quality.
4102,848,Credit Card,4,Terrible experience...
4103,387,Credit Card,5,Terrible experience...
4104,877,Debit Card,4,Excellent service!
4105,259,Credit Card,3,Terrible experience...
4106,283,Debit Card,5,Excellent service!
4107,626,Credit Card,2,Excellent service!
4108,875,PayPal,5,Terrible experience...
4109,40,Credit Card,1,Excellent service!
4110,486,Debit Card,1,Excellent service!
4111,929,Debit Card,4,Average quality.
4112,220,PayPal,5,Excellent service!
4113,129,Debit Card,2,Terrible experience...
4114,520,Credit Card,1,Terrible experience...
4115,613,Credit Card,2,Excellent service!
4116,928,PayPal,3,Average quality.
4117,892,Debit Card,1,Terrible experience...
4118,688,PayPal,4,Terrible experience...
4119,619,Credit Card,3,Average quality.
4120,613,PayPal,5,Excellent service!
4121,260,Debit Card,2,Terrible experience...
4122,990,PayPal,1,Excellent service!
4123,966,Debit Card,3,Excellent service!
4124,366,Debit Card,3,Excellent service!
4125,758,Credit Card,1,Excellent service!
4126,787,Credit Card,5,Terrible experience...
4127,544,Credit Card,5,Average quality.
4128,649,Debit Card,4,Terrible experience...
4129,524,PayPal,5,Average quality.
4130,907,Debit Card,4,Excellent service!
4131,814,Credit Card,3,Average quality.
4132,887,Credit Card,1,Excellent service!
4133,16,PayPal,5,Terrible experience...
4134,129,Credit Card,4,Terrible experience...
4135,575,Credit Card,3,Average quality.
4136,109,Credit Card,5,Excellent service!
4137,887,PayPal,2,Excellent service!
4138,533,Debit Card,3,Average quality.
4139,670,Credit Card,5,Excellent service!
4140,269,PayPal,3,Excellent service!
4141,162,Credit Card,1,Excellent service!
4142,260,PayPal,1,Terrible experience...
4143,924,Credit Card,1,Terrible experience...
4144,102,PayPal,2,Terrible experience...
4145,506,Credit Card,1,Excellent service!
4146,735,Debit Card,2,Terrible experience...
4147,571,Credit Card,1,Excellent service!
4148,247,PayPal,3,Excellent service!
4149,640,Credit Card,5,Average quality.
4150,795,Debit Card,5,Excellent service!
4151,837,Credit Card,1,Terrible experience...
4152,537,PayPal,5,Terrible experience...
4153,131,PayPal,1,Excellent service!
4154,353,Debit Card,1,Terrible experience...
4155,196,PayPal,4,Excellent service!
4156,793,Credit Card,4,Average quality.
4157,916,Credit Card,4,Excellent service!
4158,930,Credit Card,2,Excellent service!
4159,666,PayPal,4,Average quality.
4160,382,Credit Card,1,Terrible experience...
4161,645,Credit Card,3,Average quality.
4162,227,Credit Card,4,Average quality.
4163,701,Debit Card,4,Excellent service!
4164,476,PayPal,3,Excellent service!
4165,477,PayPal,1,Average quality.
4166,265,PayPal,2,Terrible experience...
4167,372,Debit Card,4,Average quality.
4168,486,PayPal,3,Terrible experience...
4169,434,Debit Card,1,Average quality.
4170,646,Debit Card,5,Average quality.
4171,211,PayPal,2,Terrible experience...
4172,572,Credit Card,3,Average quality.
4173,940,Credit Card,3,Excellent service!
4174,377,PayPal,3,Average quality.
4175,395,PayPal,4,Excellent service!
4176,450,Debit Card,5,Terrible experience...
4177,943,PayPal,2,Terrible experience...
4178,364,Debit Card,1,Excellent service!
4179,876,PayPal,1,Average quality.
4180,457,Credit Card,5,Excellent service!
4181,725,Credit Card,3,Excellent service!
4182,728,PayPal,3,Terrible experience...
4183,226,Debit Card,3,Excellent service!
4184,982,Credit Card,3,Average quality.
4185,131,Debit Card,3,Excellent service!
4186,588,PayPal,5,Terrible experience...
4187,476,PayPal,4,Average quality.
4188,798,Credit Card,2,Terrible experience...
4189,986,PayPal,3,Excellent service!
4190,277,Credit Card,4,Excellent service!
4191,156,Debit Card,1,Terrible experience...
4192,760,Credit Card,5,Terrible experience...
4193,218,Credit Card,4,Average quality.
4194,190,Debit Card,3,Terrible experience...
4195,417,Credit Card,3,Terrible experience...
4196,981,Credit Card,3,Excellent service!
4197,675,PayPal,4,Excellent service!
4198,692,Debit Card,3,Terrible experience...
4199,546,Credit Card,4,Terrible experience...
4200,41,Debit Card,3,Excellent service!
4201,307,Debit Card,1,Average quality.
4202,943,Credit Card,1,Average quality.
4203,338,PayPal,2,Average quality.
4204,314,Debit Card,3,Average quality.
4205,75,Credit Card,3,Excellent service!
4206,953,Debit Card,4,Terrible experience...
4207,279,PayPal,4,Average quality.
4208,176,PayPal,3,Excellent service!
4209,896,PayPal,2,Terrible experience...
4210,662,Credit Card,3,Average quality.
4211,273,Credit Card,4,Terrible experience...
4212,837,PayPal,3,Average quality.
4213,620,Credit Card,4,Terrible experience...
4214,651,PayPal,3,Average quality.
4215,862,Credit Card,5,Average quality.
4216,783,PayPal,4,Terrible experience...
4217,859,Debit Card,2,Terrible experience...
4218,931,PayPal,5,Terrible experience...
4219,289,PayPal,3,Excellent service!
4220,724,Credit Card,4,Excellent service!
4221,893,Credit Card,5,Terrible experience...
4222,272,Credit Card,2,Excellent service!
4223,930,Credit Card,4,Average quality.
4224,66,Credit Card,5,Terrible experience...
4225,483,Credit Card,5,Excellent service!
4226,936,Debit Card,5,Terrible experience...
4227,248,PayPal,1,Average quality.
4228,156,PayPal,3,Average quality.
4229,47,PayPal,4,Excellent service!
4230,935,Debit Card,4,Average quality.
4231,454,PayPal,4,Terrible experience...
4232,201,Debit Card,5,Excellent service!
4233,660,Debit Card,3,Terrible experience...
4234,124,Debit Card,2,Terrible experience...
4235,1,PayPal,4,Terrible experience...
4236,968,Debit Card,3,Average quality.
4237,759,PayPal,3,Terrible experience...
4238,855,PayPal,1,Average quality.
4239,640,Credit Card,4,Terrible experience...
4240,191,Credit Card,5,Average quality.
4241,579,Debit Card,3,Average quality.
4242,516,Debit Card,3,Average quality.
4243,442,PayPal,2,Terrible experience...
4244,921,Debit Card,1,Terrible experience...
4245,815,Debit Card,3,Average quality.
4246,806,PayPal,3,Terrible experience...
4247,143,Debit Card,5,Average quality.
4248,191,Debit Card,5,Terrible experience...
4249,533,PayPal,2,Average quality.
4250,227,PayPal,2,Average quality.
4251,313,Credit Card,2,Excellent service!
4252,629,PayPal,5,Terrible experience...
4253,949,Credit Card,5,Terrible experience...
4254,302,Debit Card,1,Excellent service!
4255,654,PayPal,4,Average quality.
4256,996,PayPal,4,Average quality.
4257,460,PayPal,1,Excellent service!
4258,401,Debit Card,4,Excellent service!
4259,551,Credit Card,5,Average quality.
4260,393,Debit Card,4,Terrible experience...
4261,867,Debit Card,5,Excellent service!
4262,764,PayPal,1,Excellent service!
4263,845,Credit Card,2,Excellent service!
4264,207,Debit Card,1,Excellent service!
4265,210,PayPal,4,Excellent service!
4266,115,Debit Card,5,Excellent service!
4267,737,Debit Card,4,Average quality.
4268,646,PayPal,4,Average quality.
4269,251,PayPal,2,Excellent service!
4270,219,Credit Card,4,Average quality.
4271,407,Debit Card,2,Terrible experience...
4272,443,PayPal,5,Terrible experience...
4273,603,PayPal,5,Excellent service!
4274,354,Credit Card,2,Terrible experience...
4275,888,Credit Card,1,Terrible experience...
4276,558,PayPal,5,Average quality.
4277,550,Credit Card,1,Average quality.
4278,142,PayPal,5,Average quality.
4279,612,Debit Card,5,Average quality.
4280,501,Credit Card,3,Terrible experience...
4281,840,Debit Card,4,Excellent service!
4282,702,Debit Card,4,Average quality.
4283,547,Debit Card,1,Terrible experience...
4284,659,PayPal,4,Average quality.
4285,542,Debit Card,1,Terrible experience...
4286,846,Debit Card,5,Average quality.
4287,507,Debit Card,3,Excellent service!
4288,596,PayPal,3,Average quality.
4289,881,Debit Card,5,Excellent service!
4290,281,Debit Card,2,Average quality.
4291,424,Credit Card,2,Average quality.
4292,856,PayPal,4,Average quality.
4293,270,Debit Card,1,Terrible experience...
4294,154,Credit Card,3,Terrible experience...
4295,614,PayPal,4,Excellent service!
4296,727,PayPal,5,Excellent service!
4297,662,PayPal,3,Terrible experience...
4298,944,PayPal,1,Excellent service!
4299,83,PayPal,1,Excellent service!
4300,622,PayPal,2,Terrible experience...
4301,947,Debit Card,4,Terrible experience...
4302,899,Debit Card,5,Terrible experience...
4303,426,Debit Card,3,Terrible experience...
4304,275,Debit Card,1,Average quality.
4305,713,Credit Card,3,Terrible experience...
4306,284,Debit Card,5,Excellent service!
4307,980,PayPal,3,Average quality.
4308,173,Debit Card,4,Average quality.
4309,327,Debit Card,2,Excellent service!
4310,718,PayPal,3,Average quality.
4311,63,Debit Card,2,Excellent service!
4312,73,Debit Card,5,Average quality.
4313,763,Debit Card,2,Average quality.
4314,636,Credit Card,3,Excellent service!
4315,375,Debit Card,3,Excellent service!
4316,633,PayPal,1,Excellent service!
4317,508,PayPal,3,Excellent service!
4318,787,Debit Card,2,Terrible experience...
4319,943,Debit Card,1,Terrible experience...
4320,398,Debit Card,3,Excellent service!
4321,120,PayPal,3,Terrible experience...
4322,934,PayPal,5,Excellent service!
4323,437,Credit Card,1,Excellent service!
4324,829,Credit Card,5,Average quality.
4325,676,Credit Card,5,Excellent service!
4326,936,PayPal,5,Excellent service!
4327,465,Credit Card,4,Excellent service!
4328,286,Debit Card,5,Excellent service!
4329,265,Debit Card,2,Average quality.
4330,320,PayPal,3,Excellent service!
4331,673,Credit Card,4,Average quality.
4332,376,Debit Card,5,Excellent service!
4333,820,PayPal,3,Average quality.
4334,89,Credit Card,1,Terrible experience...
4335,654,Debit Card,1,Average quality.
4336,203,Credit Card,3,Average quality.
4337,821,PayPal,2,Excellent service!
4338,739,Credit Card,3,Average quality.
4339,955,PayPal,3,Average quality.
4340,334,Credit Card,4,Excellent service!
4341,222,Debit Card,1,Terrible experience...
4342,41,PayPal,1,Terrible experience...
4343,708,PayPal,5,Terrible experience...
4344,68,PayPal,3,Average quality.
4345,988,Credit Card,3,Excellent service!
4346,776,Credit Card,2,Terrible experience...
4347,514,Debit Card,1,Terrible experience...
4348,873,PayPal,2,Terrible experience...
4349,637,PayPal,4,Terrible experience...
4350,622,Credit Card,5,Excellent service!
4351,598,Credit Card,2,Terrible experience...
4352,937,Debit Card,1,Average quality.
4353,632,Debit Card,4,Average quality.
4354,127,Credit Card,3,Excellent service!
4355,255,PayPal,4,Terrible experience...
4356,695,Debit Card,2,Terrible experience...
4357,16,Credit Card,1,Average quality.
4358,477,Credit Card,2,Excellent service!
4359,62,PayPal,3,Average quality.
4360,881,Credit Card,3,Excellent service!
4361,432,Credit Card,1,Excellent service!
4362,670,Debit Card,5,Excellent service!
4363,268,Credit Card,4,Average quality.
4364,35,Credit Card,4,Excellent service!
4365,779,Debit Card,3,Average quality.
4366,576,PayPal,2,Average quality.
4367,494,PayPal,2,Terrible experience...
4368,562,Debit Card,5,Average quality.
4369,469,Debit Card,2,Average quality.
4370,767,PayPal,4,Terrible experience...
4371,661,PayPal,2,Terrible experience...
4372,325,PayPal,5,Terrible experience...
4373,304,PayPal,4,Excellent service!
4374,276,PayPal,2,Excellent service!
4375,869,Debit Card,4,Terrible experience...
4376,963,Credit Card,3,Excellent service!
4377,684,PayPal,3,Terrible experience...
4378,929,PayPal,3,Excellent service!
4379,201,Credit Card,2,Average quality.
4380,445,Credit Card,5,Excellent service!
4381,905,Credit Card,4,Excellent service!
4382,324,Credit Card,1,Average quality.
4383,35,Credit Card,3,Terrible experience...
4384,977,Credit Card,3,Excellent service!
4385,482,Debit Card,1,Excellent service!
4386,728,Credit Card,1,Average quality.
4387,480,Credit Card,2,Average quality.
4388,65,Debit Card,4,Average quality.
4389,8,Credit Card,3,Average quality.
4390,301,PayPal,5,Terrible experience...
4391,343,PayPal,2,Excellent service!
4392,431,Credit Card,2,Excellent service!
4393,424,Debit Card,5,Excellent service!
4394,332,PayPal,5,Excellent service!
4395,438,Debit Card,5,Terrible experience...
4396,588,PayPal,1,Excellent service!
4397,174,Credit Card,3,Terrible experience...
4398,559,Debit Card,1,Terrible experience...
4399,527,Debit Card,3,Average quality.
4400,873,Debit Card,1,Average quality.
4401,659,PayPal,4,Excellent service!
4402,26,PayPal,3,Terrible experience...
4403,820,PayPal,2,Average quality.
4404,605,Credit Card,3,Terrible experience...
4405,406,PayPal,3,Average quality.
4406,232,Credit Card,3,Terrible experience...
4407,533,Debit Card,4,Excellent service!
4408,819,Debit Card,1,Excellent service!
4409,550,Credit Card,2,Terrible experience...
4410,788,PayPal,1,Average quality.
4411,505,Credit Card,1,Average quality.
4412,669,Debit Card,5,Excellent service!
4413,179,Debit Card,4,Excellent service!
4414,132,Credit Card,5,Excellent service!
4415,823,PayPal,4,Average quality.
4416,455,PayPal,1,Average quality.
4417,348,Credit Card,1,Excellent service!
4418,540,Credit Card,4,Terrible experience...
4419,772,PayPal,1,Average quality.
4420,406,Debit Card,1,Excellent service!
4421,76,Credit Card,2,Terrible experience...
4422,941,PayPal,5,Average quality.
4423,579,PayPal,5,Terrible experience...
4424,854,Debit Card,5,Terrible experience...
4425,492,Debit Card,3,Average quality.
4426,194,Debit Card,2,Excellent service!
4427,984,Debit Card,5,Terrible experience...
4428,162,Debit Card,5,Excellent service!
4429,347,Credit Card,2,Average quality.
4430,951,PayPal,1,Terrible experience...
4431,361,Credit Card,5,Terrible experience...
4432,769,Credit Card,1,Terrible experience...
4433,584,Credit Card,5,Terrible experience...
4434,87,Credit Card,4,Terrible experience...
4435,934,Credit Card,3,Average quality.
4436,262,Debit Card,5,Terrible experience...
4437,214,Debit Card,4,Average quality.
4438,665,PayPal,2,Excellent service!
4439,722,Credit Card,4,Average quality.
4440,913,PayPal,2,Terrible experience...
4441,573,Debit Card,5,Excellent service!
4442,780,Debit Card,2,Average quality.
4443,262,Debit Card,4,Average quality.
4444,730,Credit Card,3,Average quality.
4445,283,Credit Card,1,Terrible experience...
4446,648,Debit Card,1,Terrible experience...
4447,467,PayPal,3,Average quality.
4448,380,PayPal,1,Average quality.
4449,362,Debit Card,5,Excellent service!
4450,449,PayPal,5,Terrible experience...
4451,441,Debit Card,4,Terrible experience...
4452,93,PayPal,4,Excellent service!
4453,621,Debit Card,2,Average quality.
4454,753,PayPal,4,Average quality.
4455,867,Credit Card,5,Excellent service!
4456,424,Debit Card,4,Average quality.
4457,142,Debit Card,1,Average quality.
4458,291,PayPal,2,Excellent service!
4459,432,Debit Card,2,Excellent service!
4460,749,Debit Card,5,Excellent service!
4461,852,Debit Card,4,Average quality.
4462,824,Credit Card,1,Excellent service!
4463,689,Credit Card,4,Average quality.
4464,653,PayPal,3,Terrible experience...
4465,701,Credit Card,4,Terrible experience...
4466,998,PayPal,5,Excellent service!
4467,49,Credit Card,4,Average quality.
4468,302,PayPal,2,Average quality.
4469,881,Credit Card,1,Average quality.
4470,190,Credit Card,5,Excellent service!
4471,136,PayPal,3,Average quality.
4472,555,Debit Card,1,Average quality.
4473,404,Debit Card,1,Average quality.
4474,892,Credit Card,2,Terrible experience...
4475,865,PayPal,2,Average quality.
4476,602,Debit Card,2,Terrible experience...
4477,807,PayPal,5,Average quality.
4478,341,Debit Card,4,Average quality.
4479,757,PayPal,1,Average quality.
4480,945,Credit Card,4,Terrible experience...
4481,704,PayPal,4,Average quality.
4482,318,Debit Card,2,Excellent service!
4483,618,Credit Card,4,Average quality.
4484,363,PayPal,1,Terrible experience...
4485,822,Debit Card,1,Terrible experience...
4486,382,Credit Card,3,Excellent service!
4487,233,PayPal,5,Excellent service!
4488,777,Debit Card,4,Excellent service!
4489,344,PayPal,5,Terrible experience...
4490,549,PayPal,5,Average quality.
4491,817,Credit Card,5,Average quality.
4492,553,Credit Card,5,Excellent service!
4493,529,Debit Card,1,Excellent service!
4494,856,Credit Card,4,Average quality.
4495,789,Debit Card,3,Excellent service!
4496,819,PayPal,5,Average quality.
4497,571,PayPal,3,Average quality.
4498,935,Debit Card,1,Average quality.
4499,183,PayPal,1,Average quality.
4500,41,Credit Card,2,Terrible experience...
4501,551,PayPal,5,Average quality.
4502,397,Credit Card,2,Excellent service!
4503,704,Debit Card,3,Excellent service!
4504,779,Debit Card,4,Excellent service!
4505,494,PayPal,2,Excellent service!
4506,659,PayPal,1,Terrible experience...
4507,907,Credit Card,5,Average quality.
4508,333,Credit Card,3,Average quality.
4509,127,PayPal,1,Excellent service!
4510,558,PayPal,4,Excellent service!
4511,557,Debit Card,5,Excellent service!
4512,1,Debit Card,4,Average quality.
4513,168,Debit Card,4,Terrible experience...
4514,620,PayPal,5,Terrible experience...
4515,19,PayPal,5,Terrible experience...
4516,332,PayPal,4,Terrible experience...
4517,584,Debit Card,3,Excellent service!
4518,456,PayPal,5,Average quality.
4519,957,Credit Card,1,Excellent service!
4520,109,PayPal,2,Terrible experience...
4521,268,PayPal,3,Excellent service!
4522,445,PayPal,5,Terrible experience...
4523,240,PayPal,5,Average quality.
4524,929,PayPal,3,Terrible experience...
4525,301,Credit Card,2,Excellent service!
4526,602,Credit Card,4,Average quality.
4527,103,PayPal,1,Terrible experience...
4528,988,Debit Card,5,Terrible experience...
4529,250,PayPal,2,Average quality.
4530,453,PayPal,1,Excellent service!
4531,520,PayPal,3,Average quality.
4532,153,Debit Card,5,Excellent service!
4533,859,Debit Card,4,Terrible experience...
4534,174,Debit Card,3,Terrible experience...
4535,343,Credit Card,5,Average quality.
4536,670,Debit Card,2,Terrible experience...
4537,431,Credit Card,1,Average quality.
4538,727,Credit Card,1,Terrible experience...
4539,689,Debit Card,5,Terrible experience...
4540,687,Debit Card,3,Excellent service!
4541,852,Debit Card,4,Average quality.
4542,850,Credit Card,2,Average quality.
4543,658,PayPal,5,Terrible experience...
4544,962,Debit Card,2,Excellent service!
4545,324,Debit Card,1,Excellent service!
4546,990,Debit Card,4,Average quality.
4547,673,Credit Card,2,Average quality.
4548,639,Credit Card,5,Terrible experience...
4549,420,PayPal,4,Average quality.
4550,594,Debit Card,3,Terrible experience...
4551,485,Credit Card,5,Excellent service!
4552,659,PayPal,2,Average quality.
4553,751,Debit Card,4,Excellent service!
4554,412,Credit Card,5,Excellent service!
4555,936,Debit Card,4,Terrible experience...
4556,84,Debit Card,4,Excellent service!
4557,113,Credit Card,4,Terrible experience...
4558,737,Credit Card,2,Terrible experience...
4559,332,Credit Card,5,Excellent service!
4560,378,Debit Card,1,Excellent service!
4561,755,Debit Card,1,Terrible experience...
4562,655,PayPal,2,Terrible experience...
4563,41,Debit Card,2,Excellent service!
4564,935,Credit Card,4,Terrible experience...
4565,770,Debit Card,5,Terrible experience...
4566,959,PayPal,5,Average quality.
4567,797,PayPal,3,Average quality.
4568,105,Credit Card,3,Average quality.
4569,202,Credit Card,1,Average quality.
4570,450,PayPal,3,Average quality.
4571,819,PayPal,3,Terrible experience...
4572,843,PayPal,1,Terrible experience...
4573,973,Credit Card,1,Average quality.
4574,266,PayPal,3,Excellent service!
4575,910,PayPal,5,Average quality.
4576,210,Credit Card,3,Excellent service!
4577,563,Debit Card,4,Terrible experience...
4578,118,Debit Card,4,Excellent service!
4579,713,PayPal,4,Terrible experience...
4580,377,Debit Card,2,Excellent service!
4581,551,Debit Card,4,Terrible experience...
4582,540,Debit Card,5,Terrible experience...
4583,771,Debit Card,2,Average quality.
4584,84,PayPal,2,Terrible experience...
4585,454,Debit Card,4,Average quality.
4586,667,Debit Card,3,Average quality.
4587,629,Credit Card,1,Average quality.
4588,514,PayPal,3,Excellent service!
4589,605,Credit Card,3,Excellent service!
4590,678,Credit Card,2,Terrible experience...
4591,387,PayPal,2,Average quality.
4592,912,Debit Card,2,Average quality.
4593,350,Credit Card,5,Terrible experience...
4594,296,PayPal,5,Average quality.
4595,258,Debit Card,1,Terrible experience...
4596,81,PayPal,2,Average quality.
4597,937,Credit Card,4,Excellent service!
4598,268,Debit Card,2,Terrible experience...
4599,419,Debit Card,5,Terrible experience...
4600,235,PayPal,2,Excellent service!
4601,833,Debit Card,5,Terrible experience...
4602,311,Credit Card,2,Excellent service!
4603,813,Credit Card,4,Average quality.
