customer_id,transaction_id,amount,payment_method,age,gender,income
934,4081,570,PayPal,20,Male,136492
829,1134,545,Credit Card,34,Male,43669
829,3046,78,PayPal,34,Male,43669
673,1141,706,Debit Card,35,Male,121477
673,1357,110,Credit Card,35,Male,121477
673,2196,202,Credit Card,35,Male,121477
673,4975,766,Credit Card,35,Male,121477
89,1144,620,Credit Card,38,Female,62207
89,2650,191,Credit Card,38,Female,62207
89,3769,715,Credit Card,38,Female,62207
821,1147,998,PayPal,51,Female,91031
821,1564,255,Debit Card,51,Female,91031
821,2814,225,Debit Card,51,Female,91031
821,3169,776,Credit Card,51,Female,91031
739,1148,543,PayPal,62,Male,31563
739,3969,219,PayPal,62,Male,31563
739,4180,583,Debit Card,62,Male,31563
334,1150,221,PayPal,53,Male,84881
334,4509,414,Credit Card,53,Male,84881
988,1155,563,Credit Card,43,Male,66479
988,1338,507,PayPal,43,Male,66479
988,1481,143,Debit Card,43,Male,66479
988,2305,734,Debit Card,43,Male,66479
988,2489,829,Debit Card,43,Male,66479
988,2985,543,PayPal,43,Male,66479
988,3736,442,Credit Card,43,Male,66479
988,4179,883,PayPal,43,Male,66479
988,4218,868,Debit Card,43,Male,66479
988,4733,780,PayPal,43,Male,66479
873,1158,552,Debit Card,40,Male,37014
873,1210,898,Credit Card,40,Male,37014
873,1875,862,PayPal,40,Male,37014
873,1975,667,Credit Card,40,Male,37014
127,1164,282,Debit Card,51,Female,107266
127,1319,83,PayPal,51,Female,107266
127,1420,214,Credit Card,51,Female,107266
127,1755,241,PayPal,51,Female,107266
127,2860,213,PayPal,51,Female,107266
127,3115,298,Debit Card,51,Female,107266
127,3875,283,PayPal,51,Female,107266
255,1165,303,PayPal,65,Male,80112
255,2309,531,Debit Card,65,Male,80112
255,3870,724,Debit Card,65,Male,80112
695,1166,407,Debit Card,25,Male,109152
695,1652,316,Credit Card,25,Male,109152
695,3487,350,PayPal,25,Male,109152
695,3520,706,Credit Card,25,Male,109152
62,1169,216,Debit Card,64,Female,77932
62,3273,126,Debit Card,64,Female,77932
62,3366,584,PayPal,64,Female,77932
35,1174,577,Debit Card,33,Female,131785
35,1193,798,Credit Card,33,Female,131785
35,1538,285,Credit Card,33,Female,131785
576,1176,924,PayPal,29,Female,21239
576,1491,343,Credit Card,29,Female,21239
576,3321,610,Credit Card,29,Female,21239
576,4527,624,Credit Card,29,Female,21239
325,1182,902,PayPal,42,Female,124386
325,1492,208,PayPal,42,Female,124386
325,1895,644,Credit Card,42,Female,124386
325,2742,534,PayPal,42,Female,124386
325,3161,777,PayPal,42,Female,124386
304,1183,906,Credit Card,52,Male,108652
304,1646,90,PayPal,52,Male,108652
304,1963,857,Credit Card,52,Male,108652
304,2910,856,Debit Card,52,Male,108652
304,3474,386,Debit Card,52,Male,108652
304,4549,136,PayPal,52,Male,108652
276,1184,829,Credit Card,56,Male,52981
276,3446,725,Credit Card,56,Male,52981
276,3512,380,PayPal,56,Male,52981
276,3659,993,Debit Card,56,Male,52981
276,3681,246,PayPal,56,Male,52981
276,3892,51,Credit Card,56,Male,52981
276,4985,217,Debit Card,56,Male,52981
869,1185,862,Credit Card,47,Female,135170
869,1537,605,Credit Card,47,Female,135170
869,2503,590,PayPal,47,Female,135170
869,2550,747,Credit Card,47,Female,135170
869,3291,115,Debit Card,47,Female,135170
869,3400,779,Credit Card,47,Female,135170
869,4836,435,Debit Card,47,Female,135170
684,1187,719,PayPal,57,Male,45426
324,1192,228,PayPal,52,Female,77660
324,1355,83,PayPal,52,Female,77660
324,2366,288,Debit Card,52,Female,77660
977,1194,958,PayPal,32,Female,45592
977,1635,875,PayPal,32,Female,45592
977,2536,171,PayPal,32,Female,45592
977,4054,619,Debit Card,32,Female,45592
480,1197,900,PayPal,47,Female,90135
480,1707,60,PayPal,47,Female,90135
480,2538,721,Debit Card,47,Female,90135
480,2888,931,Debit Card,47,Female,90135
480,3296,81,Credit Card,47,Female,90135
480,3394,851,Credit Card,47,Female,90135
480,3452,167,PayPal,47,Female,90135
480,4866,566,Credit Card,47,Female,90135
301,1200,689,Credit Card,49,Female,132360
301,1335,841,PayPal,49,Female,132360
301,2160,954,Debit Card,49,Female,132360
301,2831,882,Debit Card,49,Female,132360
343,1201,547,Debit Card,24,Female,81550
343,1345,22,Credit Card,24,Female,81550
343,1566,382,PayPal,24,Female,81550
343,1889,246,Credit Card,24,Female,81550
343,2498,236,Credit Card,24,Female,81550
343,3553,658,PayPal,24,Female,81550
343,3753,373,Credit Card,24,Female,81550
431,1202,857,Debit Card,53,Male,45849
431,1347,610,Credit Card,53,Male,45849
431,1548,87,Debit Card,53,Male,45849
431,1949,386,Credit Card,53,Male,45849
431,4547,162,Debit Card,53,Male,45849
431,4608,349,Debit Card,53,Male,45849
332,1204,74,PayPal,33,Male,46015
332,1326,65,PayPal,33,Male,46015
332,1369,666,Credit Card,33,Male,46015
332,2251,475,Credit Card,33,Male,46015
332,4843,643,Debit Card,33,Male,46015
438,1205,621,Debit Card,31,Female,46017
438,1429,547,PayPal,31,Female,46017
438,2014,570,Debit Card,31,Female,46017
438,2178,992,Credit Card,31,Female,46017
438,2333,775,Credit Card,31,Female,46017
438,3606,475,Credit Card,31,Female,46017
438,4230,662,Credit Card,31,Female,46017
174,1207,713,Debit Card,49,Male,53756
174,1344,208,Credit Card,49,Male,53756
527,1209,282,PayPal,65,Male,141717
527,4824,294,Credit Card,65,Male,141717
527,4890,220,Credit Card,65,Male,141717
605,1214,949,PayPal,54,Male,141863
605,1399,563,Credit Card,54,Male,141863
605,2342,402,PayPal,54,Male,141863
605,2866,377,PayPal,54,Male,141863
819,1218,856,Credit Card,30,Female,127904
819,1306,527,PayPal,30,Female,127904
819,1381,282,Debit Card,30,Female,127904
819,1914,530,Debit Card,30,Female,127904
819,4215,745,PayPal,30,Female,127904
669,1222,215,Credit Card,40,Male,59882
669,1477,209,Credit Card,40,Male,59882
669,2736,665,PayPal,40,Male,59882
669,2773,797,Credit Card,40,Male,59882
179,1223,599,Credit Card,19,Female,48602
179,2671,75,Debit Card,19,Female,48602
179,3644,281,Debit Card,19,Female,48602
823,1225,336,Credit Card,52,Male,33673
823,2988,621,Credit Card,52,Male,33673
348,1227,668,Credit Card,29,Male,66163
348,3277,726,PayPal,29,Male,66163
348,4729,709,Debit Card,29,Male,66163
854,1234,661,Debit Card,49,Female,56451
854,1563,132,PayPal,49,Female,56451
854,2296,709,Debit Card,49,Female,56451
194,1236,159,Debit Card,18,Female,68290
194,1721,48,Debit Card,18,Female,68290
194,1759,539,PayPal,18,Female,68290
194,2562,928,Credit Card,18,Female,68290
194,3223,728,Credit Card,18,Female,68290
194,4376,652,PayPal,18,Female,68290
194,4702,311,PayPal,18,Female,68290
194,4822,51,Credit Card,18,Female,68290
347,1239,349,Debit Card,65,Female,118762
769,1242,760,Debit Card,41,Male,147445
769,2369,902,PayPal,41,Male,147445
769,3406,892,Debit Card,41,Male,147445
722,1249,54,Debit Card,37,Male,42612
722,3546,951,Debit Card,37,Male,42612
722,3927,880,Credit Card,37,Male,42612
93,1262,557,PayPal,64,Female,118875
93,2223,506,Debit Card,64,Female,118875
93,2297,428,Credit Card,64,Female,118875
93,3144,454,Debit Card,64,Female,118875
93,3193,995,Debit Card,64,Female,118875
93,3575,99,Debit Card,64,Female,118875
93,3705,118,Credit Card,64,Female,118875
93,4422,603,PayPal,64,Female,118875
753,1264,576,PayPal,66,Male,53174
753,2187,798,Credit Card,66,Male,53174
753,2344,503,PayPal,66,Male,53174
753,2524,268,Debit Card,66,Male,53174
753,2552,473,Credit Card,66,Male,53174
753,3171,895,PayPal,66,Male,53174
753,4292,922,Debit Card,66,Male,53174
291,1268,78,Debit Card,43,Female,55488
291,4458,218,PayPal,43,Female,55488
291,4925,579,PayPal,43,Female,55488
852,1271,576,Credit Card,66,Male,125111
852,1351,521,Credit Card,66,Male,125111
852,1954,230,PayPal,66,Male,125111
852,2062,763,Credit Card,66,Male,125111
852,4129,204,Credit Card,66,Male,125111
852,4146,369,PayPal,66,Male,125111
852,4969,71,PayPal,66,Male,125111
689,1273,618,Credit Card,19,Female,126493
689,1349,453,Credit Card,19,Female,126493
689,2753,707,Credit Card,19,Female,126493
555,1282,556,Credit Card,44,Female,111428
555,2098,829,PayPal,44,Female,111428
555,2648,585,PayPal,44,Female,111428
555,4575,830,Credit Card,44,Female,111428
404,1283,88,Debit Card,41,Male,75230
404,2347,188,Credit Card,41,Male,75230
404,2373,472,Credit Card,41,Male,75230
404,2725,239,Credit Card,41,Male,75230
404,3579,537,Debit Card,41,Male,75230
865,1285,864,Credit Card,18,Female,149265
865,2944,507,PayPal,18,Female,149265
865,4909,514,Debit Card,18,Female,149265
318,1292,592,Credit Card,55,Female,85641
318,2698,969,PayPal,55,Female,85641
318,2744,217,PayPal,55,Female,85641
318,3362,974,Debit Card,55,Female,85641
363,1294,323,Debit Card,47,Male,35313
363,1518,619,Credit Card,47,Male,35313
363,2955,807,Credit Card,47,Male,35313
363,3123,483,Credit Card,47,Male,35313
363,4348,797,Debit Card,47,Male,35313
363,4788,391,PayPal,47,Male,35313
777,1298,52,Debit Card,45,Male,113747
777,3766,852,Debit Card,45,Male,113747
549,1300,626,PayPal,41,Male,54707
549,1534,313,Debit Card,41,Male,54707
549,1744,800,PayPal,41,Male,54707
549,1747,189,PayPal,41,Male,54707
549,2946,685,PayPal,41,Male,54707
549,2964,334,PayPal,41,Male,54707
549,4201,965,Debit Card,41,Male,54707
553,1302,582,Debit Card,45,Male,86504
553,1966,224,Debit Card,45,Male,86504
553,2422,972,Debit Card,45,Male,86504
553,2778,507,PayPal,45,Male,86504
553,4790,801,PayPal,45,Male,86504
333,1318,106,Credit Card,58,Female,53320
333,2233,127,Credit Card,58,Female,53320
333,3241,810,Debit Card,58,Female,53320
333,4553,539,Debit Card,58,Female,53320
557,1321,200,Credit Card,41,Female,20281
557,1513,938,Debit Card,41,Female,20281
557,3242,988,Debit Card,41,Female,20281
557,3887,479,PayPal,41,Female,20281
557,4387,403,Debit Card,41,Female,20281
168,1323,828,Debit Card,62,Male,72930
168,2631,435,Credit Card,62,Male,72930
957,1329,41,Credit Card,31,Male,145654
957,3449,311,PayPal,31,Male,145654
957,4853,402,PayPal,31,Male,145654
240,1333,293,Credit Card,43,Male,28712
240,2640,574,Debit Card,43,Male,28712
103,1337,196,Credit Card,42,Male,135953
103,3168,80,Credit Card,42,Male,135953
103,4394,228,Debit Card,42,Male,135953
453,1340,139,PayPal,66,Female,149044
453,2207,246,Debit Card,66,Female,149044
453,2634,196,Debit Card,66,Female,149044
453,3740,608,Debit Card,66,Female,149044
453,4414,753,Debit Card,66,Female,149044
153,1342,301,PayPal,32,Female,101958
153,2547,425,PayPal,32,Female,101958
153,3028,603,Credit Card,32,Female,101958
687,1350,799,PayPal,67,Male,23712
687,1676,535,PayPal,67,Male,23712
687,2066,597,Credit Card,67,Male,23712
687,2174,136,Credit Card,67,Male,23712
687,4124,401,Debit Card,67,Male,23712
687,4269,263,Credit Card,67,Male,23712
751,1363,438,Debit Card,64,Female,78348
751,1677,761,Debit Card,64,Female,78348
751,2494,376,Debit Card,64,Female,78348
751,3229,561,Debit Card,64,Female,78348
751,3649,812,PayPal,64,Female,78348
751,4330,853,Credit Card,64,Female,78348
751,4362,949,PayPal,64,Female,78348
412,1364,353,Debit Card,59,Male,134846
412,1851,792,PayPal,59,Male,134846
412,2126,414,Debit Card,59,Male,134846
412,2169,80,Credit Card,59,Male,134846
412,2743,897,Credit Card,59,Male,134846
412,3120,213,Debit Card,59,Male,134846
412,3843,416,Credit Card,59,Male,134846
959,1376,327,PayPal,62,Female,39201
959,1587,590,Credit Card,62,Female,39201
959,2443,61,Credit Card,62,Female,39201
959,4226,899,Credit Card,62,Female,39201
959,4448,685,Credit Card,62,Female,39201
910,1385,103,Debit Card,41,Male,71501
910,1776,693,Debit Card,41,Male,71501
910,4839,380,Credit Card,41,Male,71501
667,1396,886,Credit Card,22,Female,105150
667,2336,941,PayPal,22,Female,105150
667,3983,345,PayPal,22,Female,105150
296,1404,91,Credit Card,18,Female,83483
296,2898,985,PayPal,18,Female,83483
296,3588,442,PayPal,18,Female,83483
296,3617,710,Credit Card,18,Female,83483
296,3696,745,Credit Card,18,Female,83483
296,4745,147,Credit Card,18,Female,83483
258,1405,538,Credit Card,26,Female,143153
258,2806,23,Credit Card,26,Female,143153
258,3436,438,Debit Card,26,Female,143153
258,4528,988,Credit Card,26,Female,143153
81,1406,82,Debit Card,31,Male,147650
81,2558,566,Debit Card,31,Male,147650
975,1414,385,Debit Card,52,Male,30526
975,3391,563,Credit Card,52,Male,30526
975,3779,127,Credit Card,52,Male,30526
975,4160,864,Credit Card,52,Male,30526
357,1416,568,PayPal,68,Male,76446
357,2253,767,Credit Card,68,Male,76446
357,2473,823,Debit Card,68,Male,76446
107,1430,738,Debit Card,18,Female,70192
107,3987,200,Credit Card,18,Female,70192
107,4713,301,PayPal,18,Female,70192
634,1439,140,Credit Card,39,Female,114795
634,3101,61,Credit Card,39,Female,114795
634,4418,222,Debit Card,39,Female,114795
451,1445,597,PayPal,39,Male,118833
451,1808,830,Debit Card,39,Male,118833
451,2326,954,PayPal,39,Male,118833
451,2667,560,PayPal,39,Male,118833
451,3164,392,Credit Card,39,Male,118833
451,3455,94,Credit Card,39,Male,118833
451,3842,408,Credit Card,39,Male,118833
195,1446,186,Credit Card,44,Female,46431
195,2120,531,Debit Card,44,Female,46431
195,3131,524,Debit Card,44,Female,46431
195,3370,342,PayPal,44,Female,46431
195,4112,206,Debit Card,44,Female,46431
195,4605,759,PayPal,44,Female,46431
195,4750,80,Credit Card,44,Female,46431
195,4752,923,Debit Card,44,Female,46431
195,4864,901,PayPal,44,Female,46431
847,1449,652,PayPal,68,Male,121529
847,1855,339,Debit Card,68,Male,121529
847,4907,91,Credit Card,68,Male,121529
290,1464,921,Debit Card,33,Female,68787
290,1781,186,Debit Card,33,Female,68787
290,1806,801,Debit Card,33,Female,68787
290,1869,425,Debit Card,33,Female,68787
290,2452,286,Credit Card,33,Female,68787
440,1465,417,PayPal,68,Male,144677
440,1497,733,Credit Card,68,Male,144677
440,4855,811,Debit Card,68,Male,144677
668,1466,198,PayPal,52,Male,86024
668,1900,77,Credit Card,52,Male,86024
668,2237,324,Credit Card,52,Male,86024
668,3188,493,Credit Card,52,Male,86024
668,4030,453,PayPal,52,Male,86024
568,1471,546,Credit Card,18,Male,29200
568,1920,293,PayPal,18,Male,29200
568,2949,342,PayPal,18,Male,29200
568,3707,511,PayPal,18,Male,29200
568,4005,468,Credit Card,18,Male,29200
193,1473,127,Debit Card,50,Male,21980
193,2383,629,PayPal,50,Male,21980
193,2633,574,PayPal,50,Male,21980
193,3170,463,Debit Card,50,Male,21980
193,3566,217,Credit Card,50,Male,21980
193,4460,103,Debit Card,50,Male,21980
193,4960,902,Debit Card,50,Male,21980
444,1479,496,Debit Card,51,Female,37778
444,3016,963,Debit Card,51,Female,37778
444,3801,569,PayPal,51,Female,37778
444,4771,778,PayPal,51,Female,37778
914,1480,869,Credit Card,19,Male,53893
914,2608,523,PayPal,19,Male,53893
914,3435,549,Debit Card,19,Male,53893
914,3542,726,PayPal,19,Male,53893
479,1484,345,Debit Card,59,Female,118317
479,3266,682,Debit Card,59,Female,118317
479,3955,844,Debit Card,59,Female,118317
475,1485,80,Credit Card,69,Female,70677
475,2431,102,PayPal,69,Female,70677
475,4980,569,Debit Card,69,Female,70677
126,1486,242,Credit Card,29,Male,110874
126,1717,79,PayPal,29,Male,110874
126,2680,620,Credit Card,29,Male,110874
204,1498,584,Debit Card,26,Female,105530
204,1720,391,PayPal,26,Female,105530
204,2754,839,PayPal,26,Female,105530
204,3402,224,Debit Card,26,Female,105530
204,4982,37,PayPal,26,Female,105530
31,1501,77,PayPal,66,Male,53130
31,1834,494,Credit Card,66,Male,53130
31,1983,983,Credit Card,66,Male,53130
31,3733,968,Debit Card,66,Male,53130
388,1502,774,Credit Card,48,Female,125361
388,3393,729,Debit Card,48,Female,125361
388,3885,683,PayPal,48,Female,125361
388,4316,974,Debit Card,48,Female,125361
388,4370,567,PayPal,48,Female,125361
388,4447,58,PayPal,48,Female,125361
388,4661,642,Credit Card,48,Female,125361
430,1517,903,PayPal,24,Female,92099
430,3576,462,Credit Card,24,Female,92099
448,1519,757,PayPal,39,Male,148267
448,4313,191,PayPal,39,Male,148267
448,4525,547,Debit Card,39,Male,148267
818,1523,825,Credit Card,66,Male,79189
818,1891,496,Debit Card,66,Male,79189
818,4746,431,Credit Card,66,Male,79189
125,1526,755,Debit Card,25,Male,97475
125,1533,263,Debit Card,25,Male,97475
125,2269,978,Debit Card,25,Male,97475
125,3497,937,Debit Card,25,Male,97475
125,4395,452,Debit Card,25,Male,97475
125,4483,405,PayPal,25,Male,97475
125,4829,919,Credit Card,25,Male,97475
245,1528,96,PayPal,28,Male,149749
245,2274,846,Credit Card,28,Male,149749
245,2587,382,Credit Card,28,Male,149749
245,3150,56,Credit Card,28,Male,149749
245,4294,594,Credit Card,28,Male,149749
245,4711,464,Debit Card,28,Male,149749
245,4910,211,Credit Card,28,Male,149749
938,1530,214,Debit Card,67,Male,90587
938,2308,650,Debit Card,67,Male,90587
938,2528,532,PayPal,67,Male,90587
938,3098,471,Credit Card,67,Male,90587
938,3329,530,Credit Card,67,Male,90587
938,3889,684,Credit Card,67,Male,90587
938,4069,711,Debit Card,67,Male,90587
170,1535,389,Credit Card,60,Female,64413
170,2313,105,PayPal,60,Female,64413
170,2878,504,PayPal,60,Female,64413
170,3533,209,Debit Card,60,Female,64413
786,1542,192,Credit Card,37,Male,134793
786,1884,672,Debit Card,37,Male,134793
369,1544,817,PayPal,65,Female,21560
369,2609,359,PayPal,65,Female,21560
369,2884,991,Credit Card,65,Female,21560
369,2941,937,Credit Card,65,Female,21560
369,3364,100,Debit Card,65,Female,21560
77,1546,521,Credit Card,61,Female,32987
77,3433,565,PayPal,61,Female,32987
59,1547,621,PayPal,24,Female,38787
59,1861,187,Debit Card,24,Female,38787
59,2117,462,PayPal,24,Female,38787
59,2696,501,PayPal,24,Female,38787
59,2804,687,Debit Card,24,Female,38787
59,3257,894,PayPal,24,Female,38787
59,3339,812,PayPal,24,Female,38787
59,3584,672,Credit Card,24,Female,38787
69,1556,982,Credit Card,21,Male,80461
69,2693,907,Credit Card,21,Male,80461
69,2894,556,Credit Card,21,Male,80461
69,3012,919,Credit Card,21,Male,80461
69,4485,464,Credit Card,21,Male,80461
489,1558,365,Debit Card,26,Female,81272
489,2122,996,Credit Card,26,Female,81272
489,2183,34,Debit Card,26,Female,81272
489,2559,404,PayPal,26,Female,81272
489,2701,786,Credit Card,26,Female,81272
909,1560,27,PayPal,37,Female,49371
909,1591,18,Debit Card,37,Female,49371
909,2217,377,Credit Card,37,Female,49371
909,2497,844,Credit Card,37,Female,49371
909,3768,513,Credit Card,37,Female,49371
909,3816,642,PayPal,37,Female,49371
909,4922,715,Debit Card,37,Female,49371
909,4996,859,PayPal,37,Female,49371
674,1561,533,Credit Card,64,Female,49165
674,1908,917,Debit Card,64,Female,49165
674,2080,160,Debit Card,64,Female,49165
674,2619,310,Debit Card,64,Female,49165
674,3105,107,Credit Card,64,Female,49165
674,4241,71,Credit Card,64,Female,49165
674,4840,394,Debit Card,64,Female,49165
365,1562,189,Credit Card,45,Male,92715
365,1680,990,PayPal,45,Male,92715
365,3456,276,Credit Card,45,Male,92715
762,1574,164,Credit Card,29,Female,148803
762,1606,481,PayPal,29,Female,148803
762,1653,276,Debit Card,29,Female,148803
762,3880,677,PayPal,29,Female,148803
300,1580,452,Credit Card,54,Female,47424
300,3349,412,Credit Card,54,Female,47424
300,4674,164,Debit Card,54,Female,47424
139,1581,78,PayPal,18,Female,113106
139,1594,102,PayPal,18,Female,113106
139,2252,382,PayPal,18,Female,113106
139,2972,366,Debit Card,18,Female,113106
139,3213,834,Credit Card,18,Female,113106
139,3992,222,Credit Card,18,Female,113106
139,4020,779,Credit Card,18,Female,113106
280,1588,544,Debit Card,28,Male,63408
280,2440,240,PayPal,28,Male,63408
280,4831,440,PayPal,28,Male,63408
999,1609,640,PayPal,35,Male,68231
999,3389,837,Credit Card,35,Male,68231
999,4555,101,PayPal,35,Male,68231
657,1614,661,Debit Card,38,Female,135262
657,1790,817,PayPal,38,Female,135262
657,2850,646,PayPal,38,Female,135262
657,4274,154,Debit Card,38,Female,135262
886,1617,128,Debit Card,51,Male,94696
886,2260,438,PayPal,51,Male,94696
886,2514,129,PayPal,51,Male,94696
886,4641,378,Credit Card,51,Male,94696
64,1619,555,Debit Card,31,Female,111659
64,3563,840,Debit Card,31,Female,111659
64,3667,838,PayPal,31,Female,111659
64,4615,284,Debit Card,31,Female,111659
91,1620,178,Credit Card,62,Male,81246
91,2364,159,Credit Card,62,Male,81246
91,3451,224,Debit Card,62,Male,81246
91,4176,649,Debit Card,62,Male,81246
267,1623,922,Debit Card,20,Female,26154
267,2162,387,Debit Card,20,Female,26154
267,3334,790,Debit Card,20,Female,26154
140,1627,744,Debit Card,52,Female,47082
140,2685,906,Debit Card,52,Female,47082
140,3015,108,Credit Card,52,Female,47082
140,3976,599,Debit Card,52,Female,47082
140,4130,916,PayPal,52,Female,47082
487,1632,525,Debit Card,43,Male,121520
487,3882,720,PayPal,43,Male,121520
487,4386,836,Credit Card,43,Male,121520
184,1636,115,PayPal,45,Male,52196
184,1802,319,Credit Card,45,Male,52196
184,3595,986,Debit Card,45,Male,52196
184,3764,611,Credit Card,45,Male,52196
184,4034,245,Debit Card,45,Male,52196
184,4087,228,Debit Card,45,Male,52196
147,1644,651,Credit Card,43,Male,121660
147,1694,431,PayPal,43,Male,121660
147,2424,223,Debit Card,43,Male,121660
147,3116,647,Credit Card,43,Male,121660
147,4033,15,Credit Card,43,Male,121660
147,4683,31,PayPal,43,Male,121660
748,1648,875,Debit Card,36,Female,46987
864,1650,401,Debit Card,29,Male,127958
864,1692,138,PayPal,29,Male,127958
864,2605,172,Debit Card,29,Male,127958
864,3034,279,Debit Card,29,Male,127958
864,4374,994,Debit Card,29,Male,127958
864,4706,943,Credit Card,29,Male,127958
864,4804,447,Credit Card,29,Male,127958
958,1658,850,Credit Card,43,Female,139979
958,2642,233,Credit Card,43,Female,139979
958,3128,931,Debit Card,43,Female,139979
754,1667,478,PayPal,31,Female,84106
754,2295,929,Debit Card,31,Female,84106
754,2417,87,Credit Card,31,Female,84106
754,2992,568,Debit Card,31,Female,84106
754,3572,155,Credit Card,31,Female,84106
754,4314,258,Debit Card,31,Female,84106
754,4787,295,Credit Card,31,Female,84106
691,1669,121,Credit Card,46,Female,135142
691,1922,108,Credit Card,46,Female,135142
691,2485,770,PayPal,46,Female,135142
691,2931,16,Credit Card,46,Female,135142
48,1682,670,Debit Card,35,Male,74302
48,3284,431,Credit Card,35,Male,74302
48,3513,300,PayPal,35,Male,74302
48,3805,381,Debit Card,35,Male,74302
48,4512,540,Credit Card,35,Male,74302
511,1683,245,PayPal,54,Female,96367
511,2492,483,Debit Card,54,Female,96367
511,3556,393,Credit Card,54,Female,96367
511,3641,890,Credit Card,54,Female,96367
511,3928,485,Debit Card,54,Female,96367
511,4095,282,Debit Card,54,Female,96367
511,4930,646,PayPal,54,Female,96367
116,1686,688,Debit Card,52,Female,96919
116,2360,213,Debit Card,52,Female,96919
116,3235,955,Credit Card,52,Female,96919
116,4511,645,Debit Card,52,Female,96919
116,4654,350,Credit Card,52,Female,96919
323,1697,710,PayPal,42,Female,91626
323,3250,547,Debit Card,42,Female,91626
720,1705,399,Debit Card,67,Male,97576
720,2097,477,PayPal,67,Male,97576
720,3794,304,PayPal,67,Male,97576
720,3848,231,PayPal,67,Male,97576
720,3972,182,PayPal,67,Male,97576
720,4078,816,Debit Card,67,Male,97576
720,4366,899,PayPal,67,Male,97576
720,4586,15,Credit Card,67,Male,97576
720,4782,405,PayPal,67,Male,97576
810,1715,926,Credit Card,64,Female,94172
810,1959,405,Debit Card,64,Female,94172
810,3668,943,Credit Card,64,Female,94172
810,4531,678,PayPal,64,Female,94172
810,4677,758,Credit Card,64,Female,94172
976,1719,66,PayPal,69,Male,88910
976,3061,930,Debit Card,69,Male,88910
976,3630,211,Debit Card,69,Male,88910
976,4397,324,Credit Card,69,Male,88910
734,1728,834,Credit Card,55,Male,41636
734,2078,93,PayPal,55,Male,41636
734,2219,207,Credit Card,55,Male,41636
734,3346,441,PayPal,55,Male,41636
734,3657,818,PayPal,55,Male,41636
734,3841,779,Credit Card,55,Male,41636
264,1733,307,Credit Card,53,Female,82046
264,3437,26,Credit Card,53,Female,82046
264,3653,948,Credit Card,53,Female,82046
292,1742,34,PayPal,65,Female,94441
292,3232,711,PayPal,65,Female,94441
141,1748,241,Credit Card,54,Male,49241
141,1915,533,PayPal,54,Male,49241
141,2280,219,Credit Card,54,Male,49241
141,2582,248,PayPal,54,Male,49241
141,2712,511,PayPal,54,Male,49241
141,3140,320,PayPal,54,Male,49241
141,4354,171,Debit Card,54,Male,49241
141,4573,941,Credit Card,54,Male,49241
257,1756,298,Debit Card,50,Female,146740
535,1762,238,Credit Card,27,Female,35563
535,3020,956,Debit Card,27,Female,35563
358,1771,775,Credit Card,25,Female,41288
358,1786,173,PayPal,25,Female,41288
358,1796,750,Debit Card,25,Female,41288
358,3683,130,PayPal,25,Female,41288
355,1773,593,Credit Card,55,Male,53662
355,1967,981,PayPal,55,Male,53662
355,3300,768,Debit Card,55,Male,53662
355,3492,47,Debit Card,55,Male,53662
355,3748,472,Credit Card,55,Male,53662
355,4063,319,PayPal,55,Male,53662
355,4351,48,Credit Card,55,Male,53662
355,4510,949,Credit Card,55,Male,53662
355,4912,513,PayPal,55,Male,53662
45,1782,148,PayPal,38,Female,94553
45,2115,982,PayPal,38,Female,94553
45,3079,908,Credit Card,38,Female,94553
45,3631,353,PayPal,38,Female,94553
45,4634,393,PayPal,38,Female,94553
123,1785,227,PayPal,24,Male,44860
123,2956,319,PayPal,24,Male,44860
123,4868,914,Debit Card,24,Male,44860
528,1787,170,Debit Card,38,Male,91635
528,1985,870,PayPal,38,Male,91635
528,2096,877,PayPal,38,Male,91635
528,2517,66,Credit Card,38,Male,91635
528,2907,770,Credit Card,38,Male,91635
528,3336,60,Credit Card,38,Male,91635
528,4955,896,PayPal,38,Male,91635
746,1793,51,PayPal,53,Female,101709
746,3019,504,Debit Card,53,Female,101709
746,3248,800,PayPal,53,Female,101709
322,1798,284,PayPal,65,Female,71047
322,2316,901,Debit Card,65,Female,71047
322,2739,957,PayPal,65,Female,71047
322,4796,965,Credit Card,65,Female,71047
474,1800,288,PayPal,57,Female,55133
474,2601,234,PayPal,57,Female,55133
474,2748,843,Credit Card,57,Female,55133
474,3913,337,Debit Card,57,Female,55133
474,4558,458,PayPal,57,Female,55133
474,4794,724,Debit Card,57,Female,55133
215,1810,539,Debit Card,58,Male,132301
215,2717,698,Credit Card,58,Male,132301
215,2719,979,Credit Card,58,Male,132301
215,3638,774,Debit Card,58,Male,132301
894,1813,14,Debit Card,55,Male,37727
894,4526,592,Debit Card,55,Male,37727
27,1815,423,Credit Card,29,Male,85082
27,3445,240,Credit Card,29,Male,85082
27,4617,75,PayPal,29,Male,85082
565,1819,806,Debit Card,54,Female,123482
565,2027,570,Debit Card,54,Female,123482
565,2681,300,PayPal,54,Female,123482
565,3956,480,PayPal,54,Female,123482
403,1828,907,Debit Card,63,Male,36309
403,2401,818,PayPal,63,Male,36309
403,2720,398,Credit Card,63,Male,36309
403,2782,280,Debit Card,63,Male,36309
53,1829,980,Credit Card,26,Male,42890
53,1853,526,Debit Card,26,Male,42890
53,2030,256,PayPal,26,Male,42890
53,3840,843,PayPal,26,Male,42890
