review_id,customer_id,payment_method,rating,review_text,point_of_transaction,country
1460,821,PayPal,1,Terrible experience...,Supermarket,New Zealand
1461,616,PayPal,5,Terrible experience...,Cinema,USA
1462,104,Debit Card,3,Terrible experience...,Hotel,United Kingdom
1463,947,Debit Card,5,Excellent service!,Fitness Center,United Kingdom
1464,39,Credit Card,2,Average quality.,Museum,Singapore
1465,947,PayPal,1,Terrible experience...,Fitness Center,USA
1466,198,Debit Card,2,Average quality.,Gas Station,Japan
1467,646,PayPal,3,Average quality.,Hotel,Australia
1468,579,PayPal,2,Excellent service!,Retail Store,Germany
1469,391,Credit Card,2,Excellent service!,Supermarket,Italy
1470,179,Credit Card,2,Excellent service!,Supermarket,Italy
1471,968,Credit Card,4,Terrible experience...,Retail Store,Spain
1472,554,Credit Card,3,Excellent service!,Gas Station,Italy
1473,448,PayPal,2,Terrible experience...,Bar,United Kingdom
1474,500,Credit Card,2,Terrible experience...,Bar,Spain
1475,15,Credit Card,2,Terrible experience...,Bar,Germany
1476,623,Credit Card,1,Terrible experience...,Bar,Japan
1477,669,Credit Card,4,Excellent service!,Online,China
1478,289,PayPal,1,Terrible experience...,Retail Store,Italy
1479,478,Credit Card,4,Excellent service!,Fitness Center,Sweden
1480,231,PayPal,2,Excellent service!,Gas Station,Sweden
1481,923,Debit Card,3,Terrible experience...,Fitness Center,Mexico
1482,420,PayPal,5,Excellent service!,Cinema,India
1483,157,PayPal,5,Average quality.,ATM,Netherlands
1484,550,Credit Card,2,Excellent service!,Supermarket,USA
1485,441,Debit Card,1,Excellent service!,Hotel,Italy
1486,97,Debit Card,3,Terrible experience...,Bar,Russia
1487,997,Debit Card,4,Terrible experience...,Hotel,India
1488,411,Debit Card,2,Excellent service!,ATM,USA
1489,951,PayPal,3,Terrible experience...,Supermarket,Canada
1490,289,Debit Card,3,Average quality.,Restaurant,Mexico
1491,254,PayPal,4,Average quality.,Fitness Center,Australia
1492,196,PayPal,3,Terrible experience...,Amusement Park,Singapore
1493,598,PayPal,1,Excellent service!,Gas Station,India
1494,834,Debit Card,1,Average quality.,Online,India
1495,522,Credit Card,1,Average quality.,Hotel,Switzerland
1496,517,Credit Card,3,Excellent service!,Bar,Canada
1497,635,Debit Card,1,Terrible experience...,Retail Store,Singapore
1498,842,Credit Card,4,Average quality.,Hotel,India
1499,865,Credit Card,3,Excellent service!,Supermarket,France
1500,118,PayPal,5,Excellent service!,Restaurant,Russia
1501,806,PayPal,3,Average quality.,Gas Station,Germany
1502,909,Debit Card,4,Terrible experience...,Retail Store,France
1503,159,Debit Card,5,Average quality.,Amusement Park,Canada
1504,815,Credit Card,3,Excellent service!,Supermarket,Netherlands
1505,228,PayPal,1,Average quality.,Restaurant,Italy
1506,877,Debit Card,2,Terrible experience...,Retail Store,Sweden
1507,216,Debit Card,2,Excellent service!,Amusement Park,Brazil
1508,948,Debit Card,1,Terrible experience...,Hotel,Netherlands
1509,696,Debit Card,2,Average quality.,Supermarket,United Kingdom
1510,15,Debit Card,2,Average quality.,Fitness Center,Switzerland
1511,157,Debit Card,1,Terrible experience...,Museum,Mexico
1512,648,Credit Card,1,Average quality.,Cinema,Italy
1513,261,PayPal,3,Terrible experience...,Museum,China
1514,157,PayPal,3,Average quality.,Amusement Park,New Zealand
1515,47,Debit Card,1,Terrible experience...,Restaurant,Sweden
1516,324,PayPal,4,Terrible experience...,Cinema,United Kingdom
1517,844,PayPal,2,Excellent service!,Cinema,China
1518,685,PayPal,3,Excellent service!,Online,Germany
1519,130,Debit Card,2,Terrible experience...,Restaurant,Mexico
1520,411,Debit Card,5,Average quality.,Cinema,China
1521,95,PayPal,1,Average quality.,Hotel,New Zealand
1522,627,PayPal,4,Average quality.,Supermarket,Spain
1523,755,Debit Card,5,Terrible experience...,Supermarket,Japan
1524,932,Credit Card,5,Terrible experience...,Museum,France
1525,292,PayPal,5,Terrible experience...,Hotel,Japan
1526,794,Credit Card,1,Terrible experience...,Online,United Kingdom
1527,811,PayPal,3,Excellent service!,Gas Station,China
1528,283,Credit Card,1,Terrible experience...,Online,Russia
1529,69,Credit Card,3,Average quality.,Supermarket,Italy
1530,660,Credit Card,5,Excellent service!,Gas Station,Australia
1531,11,Debit Card,5,Average quality.,Online,Singapore
1532,254,Credit Card,4,Terrible experience...,Cinema,South Africa
1533,842,Credit Card,3,Excellent service!,Fitness Center,India
1534,872,Credit Card,5,Terrible experience...,Gas Station,Russia
1535,550,PayPal,2,Excellent service!,Fitness Center,France
1536,134,Credit Card,4,Average quality.,Supermarket,Sweden
1537,712,PayPal,1,Terrible experience...,Hotel,United Kingdom
1538,23,Credit Card,4,Terrible experience...,Bar,China
1539,815,Credit Card,2,Excellent service!,Fitness Center,China
1540,346,Debit Card,3,Excellent service!,Museum,USA
1541,302,PayPal,1,Terrible experience...,Cinema,Italy
1542,363,Credit Card,1,Excellent service!,Cinema,Singapore
1543,396,PayPal,3,Terrible experience...,Bar,Russia
1544,218,PayPal,4,Excellent service!,Amusement Park,Singapore
1545,141,Debit Card,5,Average quality.,Museum,Singapore
1546,616,Debit Card,4,Excellent service!,Fitness Center,Switzerland
1547,958,Debit Card,2,Average quality.,Fitness Center,Mexico
1548,210,Debit Card,5,Excellent service!,ATM,United Kingdom
1549,985,Debit Card,4,Excellent service!,Fitness Center,Netherlands
1550,993,Debit Card,3,Terrible experience...,Retail Store,China
1551,623,Debit Card,2,Excellent service!,Restaurant,Russia
1552,616,Debit Card,2,Excellent service!,Online,Sweden
1553,828,Credit Card,2,Average quality.,ATM,Netherlands
1554,683,PayPal,5,Excellent service!,Online,Japan
1555,460,Debit Card,1,Terrible experience...,ATM,Brazil
1556,356,Debit Card,5,Average quality.,Gas Station,South Africa
1557,324,PayPal,4,Terrible experience...,Hotel,South Africa
1558,133,Credit Card,1,Terrible experience...,Fitness Center,Sweden
1559,888,PayPal,4,Terrible experience...,Fitness Center,China
1560,805,PayPal,1,Terrible experience...,Restaurant,United Kingdom
1561,840,Debit Card,5,Average quality.,Restaurant,Netherlands
1562,127,PayPal,2,Excellent service!,Online,Italy
1563,106,PayPal,3,Terrible experience...,Bar,United Kingdom
1564,604,Debit Card,2,Average quality.,Gas Station,Japan
1565,799,Debit Card,5,Terrible experience...,Amusement Park,Germany
1566,378,Debit Card,1,Excellent service!,Restaurant,South Africa
1567,905,Debit Card,2,Average quality.,Retail Store,USA
1568,51,PayPal,5,Average quality.,Fitness Center,India
1569,29,PayPal,4,Excellent service!,Online,China
1570,462,Credit Card,3,Average quality.,Cinema,Japan
1571,296,Credit Card,2,Excellent service!,Retail Store,Mexico
1572,297,PayPal,1,Average quality.,Supermarket,Germany
1573,726,Credit Card,4,Average quality.,Online,New Zealand
1574,779,PayPal,5,Excellent service!,Online,China
1575,407,Credit Card,3,Excellent service!,Cinema,New Zealand
1576,769,Debit Card,1,Average quality.,Gas Station,Switzerland
1577,814,Credit Card,5,Average quality.,Cinema,Spain
1578,613,Debit Card,5,Excellent service!,Museum,Germany
1579,405,Debit Card,2,Excellent service!,Restaurant,USA
1580,346,Debit Card,2,Average quality.,Hotel,New Zealand
1581,622,Debit Card,1,Average quality.,Online,Russia
1582,420,Credit Card,5,Average quality.,Supermarket,Germany
1583,182,PayPal,2,Excellent service!,Bar,India
1584,983,Debit Card,3,Average quality.,Online,United Kingdom
1585,825,Credit Card,3,Terrible experience...,Cinema,Italy
1586,1,Debit Card,5,Excellent service!,ATM,Switzerland
1587,831,Credit Card,2,Average quality.,Online,New Zealand
1588,950,Credit Card,1,Excellent service!,Online,Canada
1589,567,Credit Card,1,Terrible experience...,Museum,Spain
1590,371,PayPal,1,Excellent service!,Supermarket,France
1591,936,Credit Card,3,Average quality.,Museum,France
1592,911,Credit Card,2,Terrible experience...,Supermarket,United Kingdom
1593,661,PayPal,2,Terrible experience...,Online,New Zealand
1594,431,PayPal,3,Average quality.,ATM,South Africa
1595,969,Credit Card,1,Average quality.,Hotel,Australia
1596,309,PayPal,1,Average quality.,Amusement Park,France
1597,137,Debit Card,5,Excellent service!,ATM,New Zealand
1598,202,Debit Card,4,Excellent service!,ATM,India
1599,436,PayPal,2,Excellent service!,ATM,South Africa
1600,313,PayPal,2,Average quality.,Fitness Center,Spain
1601,117,Credit Card,2,Average quality.,Hotel,South Africa
1602,666,PayPal,4,Excellent service!,Gas Station,Sweden
1603,937,Credit Card,5,Terrible experience...,Gas Station,India
1604,803,Debit Card,4,Excellent service!,ATM,China
1605,575,PayPal,1,Terrible experience...,Amusement Park,Singapore
1606,244,Credit Card,1,Average quality.,Museum,France
1607,537,Credit Card,2,Average quality.,Cinema,USA
1608,602,Debit Card,3,Excellent service!,Retail Store,Brazil
1609,75,PayPal,2,Excellent service!,Gas Station,Spain
1610,806,Debit Card,3,Average quality.,Bar,Australia
1611,386,Credit Card,4,Excellent service!,Supermarket,Sweden
1612,903,Credit Card,1,Average quality.,Hotel,China
1613,210,PayPal,3,Average quality.,Hotel,Germany
1614,475,Credit Card,4,Terrible experience...,Retail Store,Mexico
1615,418,PayPal,1,Excellent service!,Gas Station,New Zealand
1616,347,Debit Card,3,Average quality.,Amusement Park,Australia
1617,529,PayPal,2,Excellent service!,Amusement Park,India
1618,640,PayPal,2,Terrible experience...,Supermarket,Australia
1619,939,Credit Card,2,Terrible experience...,ATM,Germany
1620,955,Credit Card,4,Excellent service!,Cinema,Netherlands
1621,876,PayPal,2,Excellent service!,Gas Station,Sweden
1622,763,Credit Card,5,Average quality.,Amusement Park,Spain
1623,179,Credit Card,1,Terrible experience...,Retail Store,India
1624,182,Credit Card,4,Terrible experience...,Supermarket,Mexico
1625,664,PayPal,2,Terrible experience...,Online,Russia
1626,25,Credit Card,1,Excellent service!,Supermarket,India
1627,967,PayPal,3,Average quality.,Fitness Center,India
1628,180,Credit Card,2,Excellent service!,Amusement Park,France
1629,710,Debit Card,1,Excellent service!,Online,Mexico
1630,501,Credit Card,5,Excellent service!,Bar,China
1631,856,Credit Card,3,Average quality.,Restaurant,Netherlands
1632,161,PayPal,5,Excellent service!,Supermarket,France
1633,177,PayPal,1,Terrible experience...,Retail Store,Brazil
1634,285,Credit Card,5,Terrible experience...,Retail Store,Brazil
1635,63,Debit Card,1,Terrible experience...,Fitness Center,USA
1636,662,Credit Card,1,Average quality.,Cinema,South Africa
1637,666,Credit Card,5,Excellent service!,ATM,Germany
1638,156,Debit Card,1,Average quality.,Supermarket,Sweden
1639,882,PayPal,2,Excellent service!,Amusement Park,South Africa
1640,469,Credit Card,1,Terrible experience...,Restaurant,France
1641,49,PayPal,4,Excellent service!,Fitness Center,Sweden
1642,967,PayPal,1,Excellent service!,Gas Station,Italy
1643,849,Debit Card,4,Excellent service!,Amusement Park,China
1644,84,Debit Card,1,Average quality.,Retail Store,Japan
1645,361,PayPal,1,Excellent service!,Bar,Italy
1646,689,Credit Card,5,Excellent service!,Amusement Park,Spain
1647,148,PayPal,2,Excellent service!,Hotel,Russia
1648,630,Credit Card,2,Average quality.,Museum,Germany
1649,342,Credit Card,3,Average quality.,Retail Store,United Kingdom
1650,476,Debit Card,5,Average quality.,Supermarket,Brazil
1651,63,Credit Card,5,Excellent service!,Bar,China
1652,701,Credit Card,2,Terrible experience...,Hotel,Spain
1653,360,PayPal,5,Terrible experience...,Online,United Kingdom
1654,561,Debit Card,2,Terrible experience...,Restaurant,Italy
1655,327,Credit Card,5,Excellent service!,Retail Store,Brazil
1656,769,Credit Card,1,Terrible experience...,Supermarket,United Kingdom
1657,736,Debit Card,2,Terrible experience...,Hotel,Spain
1658,141,PayPal,2,Terrible experience...,Hotel,Australia
1659,990,Debit Card,4,Excellent service!,ATM,China
1660,215,Debit Card,5,Terrible experience...,Hotel,Australia
1661,435,Credit Card,5,Terrible experience...,Restaurant,Brazil
1662,891,Credit Card,2,Excellent service!,Bar,New Zealand
1663,952,PayPal,1,Average quality.,Fitness Center,Russia
1664,723,Credit Card,1,Terrible experience...,Bar,New Zealand
1665,318,Credit Card,1,Average quality.,Hotel,Sweden
1666,32,Debit Card,5,Terrible experience...,Supermarket,Russia
1667,670,Credit Card,4,Excellent service!,Retail Store,Switzerland
1668,285,PayPal,2,Average quality.,Supermarket,India
1669,305,Debit Card,3,Average quality.,Fitness Center,South Africa
1670,429,PayPal,4,Average quality.,Museum,Brazil
1671,477,Debit Card,3,Average quality.,Cinema,Switzerland
1672,286,Credit Card,4,Terrible experience...,Retail Store,New Zealand
1673,144,Debit Card,1,Terrible experience...,Online,New Zealand
1674,424,Debit Card,5,Average quality.,Museum,China
1675,19,Credit Card,3,Terrible experience...,Restaurant,Switzerland
1676,18,Credit Card,4,Average quality.,Museum,Sweden
1677,769,PayPal,5,Average quality.,Supermarket,Canada
1678,590,PayPal,3,Excellent service!,ATM,South Africa
1679,371,Credit Card,2,Average quality.,Bar,Mexico
1680,175,Credit Card,4,Terrible experience...,Hotel,New Zealand
1681,194,Credit Card,2,Average quality.,Retail Store,Spain
1682,502,Debit Card,1,Excellent service!,Fitness Center,Netherlands
1683,988,Debit Card,2,Terrible experience...,Hotel,Netherlands
1684,113,Debit Card,2,Excellent service!,Online,France
1685,114,Credit Card,4,Excellent service!,Cinema,Brazil
1686,222,PayPal,1,Average quality.,Hotel,Netherlands
1687,678,Credit Card,2,Excellent service!,Supermarket,USA
1688,947,Debit Card,5,Excellent service!,Retail Store,Canada
1689,831,Debit Card,3,Terrible experience...,ATM,Japan
1690,644,Credit Card,2,Excellent service!,Online,Russia
1691,897,Credit Card,1,Average quality.,Amusement Park,Japan
1692,264,Debit Card,2,Average quality.,Restaurant,Canada
1693,925,Debit Card,3,Average quality.,Cinema,South Africa
1694,55,Debit Card,1,Excellent service!,Supermarket,New Zealand
1695,871,Credit Card,4,Terrible experience...,Restaurant,Sweden
1696,643,Debit Card,1,Average quality.,Fitness Center,Russia
1697,800,Debit Card,4,Excellent service!,ATM,Switzerland
1698,778,PayPal,1,Average quality.,Restaurant,Singapore
1699,458,Credit Card,3,Average quality.,Bar,France
1700,979,PayPal,3,Terrible experience...,Fitness Center,South Africa
1701,878,PayPal,1,Average quality.,Retail Store,Russia
1702,162,Debit Card,2,Terrible experience...,Restaurant,South Africa
1703,380,Credit Card,3,Excellent service!,Supermarket,Germany
1704,993,Debit Card,4,Average quality.,Amusement Park,United Kingdom
1705,87,Credit Card,4,Excellent service!,Bar,South Africa
1706,55,PayPal,5,Excellent service!,Bar,Singapore
1707,476,Credit Card,4,Excellent service!,Restaurant,South Africa
1708,800,Debit Card,5,Average quality.,Cinema,Netherlands
1709,178,Debit Card,1,Terrible experience...,Gas Station,New Zealand
1710,391,Debit Card,1,Average quality.,Fitness Center,Australia
1711,349,Credit Card,1,Excellent service!,Cinema,France
1712,8,PayPal,2,Terrible experience...,Museum,Switzerland
1713,833,PayPal,2,Excellent service!,Hotel,China
1714,313,Credit Card,5,Terrible experience...,Supermarket,France
1715,759,Debit Card,4,Average quality.,Gas Station,South Africa
1716,835,PayPal,4,Terrible experience...,Retail Store,Canada
1717,984,Debit Card,1,Average quality.,Bar,France
1718,983,Credit Card,3,Excellent service!,Supermarket,New Zealand
1719,443,Debit Card,2,Terrible experience...,Fitness Center,Germany
1720,767,PayPal,2,Excellent service!,ATM,Netherlands
1721,328,PayPal,1,Terrible experience...,Hotel,Netherlands
1722,54,Debit Card,2,Average quality.,Amusement Park,Canada
1723,761,Credit Card,1,Terrible experience...,Hotel,Canada
1724,239,Debit Card,5,Terrible experience...,Supermarket,Sweden
1725,229,Credit Card,4,Average quality.,Retail Store,Australia
1726,579,Debit Card,3,Average quality.,Bar,France
1727,51,PayPal,4,Average quality.,Online,Russia
1728,609,Credit Card,4,Terrible experience...,Online,Russia
1729,604,Credit Card,5,Excellent service!,Supermarket,Russia
1730,264,Credit Card,2,Terrible experience...,Restaurant,India
1731,418,PayPal,3,Terrible experience...,Cinema,Australia
1732,803,Debit Card,2,Excellent service!,Fitness Center,USA
1733,96,PayPal,4,Average quality.,Hotel,United Kingdom
1734,88,Credit Card,1,Terrible experience...,Retail Store,Japan
1735,78,Debit Card,4,Excellent service!,Fitness Center,USA
1736,288,PayPal,2,Average quality.,Hotel,France
1737,120,Credit Card,4,Average quality.,ATM,New Zealand
1738,814,Credit Card,1,Terrible experience...,Online,South Africa
1739,491,PayPal,5,Average quality.,Museum,Canada
1740,912,PayPal,2,Average quality.,Bar,New Zealand
1741,452,PayPal,4,Excellent service!,Fitness Center,United Kingdom
1742,500,Credit Card,2,Excellent service!,ATM,Singapore
1743,165,PayPal,5,Average quality.,Museum,South Africa
1744,182,Credit Card,4,Excellent service!,Bar,Italy
1745,469,PayPal,4,Average quality.,Hotel,United Kingdom
1746,910,Credit Card,2,Terrible experience...,Fitness Center,Italy
1747,735,Credit Card,2,Excellent service!,Retail Store,Mexico
1748,823,Debit Card,1,Average quality.,Online,Switzerland
1749,944,PayPal,5,Average quality.,Hotel,Sweden
1750,978,PayPal,1,Excellent service!,Online,USA
1751,7,Credit Card,4,Excellent service!,Supermarket,Australia
1752,330,Credit Card,2,Terrible experience...,Museum,Italy
1753,775,Credit Card,4,Average quality.,Amusement Park,Netherlands
1754,673,Debit Card,4,Terrible experience...,Museum,Germany
1755,151,Debit Card,3,Terrible experience...,Amusement Park,USA
1756,85,Credit Card,3,Terrible experience...,Bar,Singapore
1757,147,PayPal,4,Excellent service!,Hotel,France
1758,624,PayPal,2,Terrible experience...,Gas Station,Japan
1759,381,Debit Card,4,Excellent service!,Online,China
1760,915,Debit Card,3,Excellent service!,Online,Sweden
1761,548,Credit Card,2,Terrible experience...,Gas Station,South Africa
1762,285,PayPal,4,Terrible experience...,Restaurant,China
1763,700,Credit Card,5,Average quality.,Fitness Center,Brazil
1764,82,Debit Card,5,Terrible experience...,Hotel,China
1765,514,PayPal,4,Average quality.,Gas Station,South Africa
1766,897,PayPal,2,Terrible experience...,Amusement Park,Singapore
1767,815,Debit Card,4,Terrible experience...,Fitness Center,New Zealand
1768,709,Credit Card,4,Terrible experience...,Online,Japan
1769,916,Credit Card,3,Terrible experience...,Museum,China
1770,523,PayPal,5,Average quality.,Amusement Park,Mexico
1771,746,Debit Card,3,Average quality.,Hotel,Australia
1772,386,PayPal,3,Terrible experience...,Retail Store,China
1773,707,Debit Card,4,Terrible experience...,Museum,Australia
1774,471,Credit Card,3,Average quality.,Retail Store,China
1775,119,Debit Card,5,Excellent service!,Bar,India
1776,396,Credit Card,3,Excellent service!,Fitness Center,USA
1777,532,Debit Card,5,Excellent service!,Amusement Park,Russia
1778,261,PayPal,3,Average quality.,Amusement Park,United Kingdom
1779,805,Credit Card,5,Average quality.,Amusement Park,USA
1780,934,PayPal,3,Excellent service!,Restaurant,France
1781,256,PayPal,3,Excellent service!,Amusement Park,South Africa
1782,734,Credit Card,2,Terrible experience...,Retail Store,New Zealand
1783,905,Credit Card,5,Average quality.,Restaurant,United Kingdom
1784,226,PayPal,5,Average quality.,Bar,India
1785,53,PayPal,5,Excellent service!,Supermarket,Singapore
1786,940,PayPal,1,Excellent service!,ATM,Singapore
1787,867,PayPal,3,Average quality.,Bar,Germany
1788,500,Credit Card,5,Terrible experience...,Cinema,Italy
1789,506,Credit Card,1,Excellent service!,Restaurant,Switzerland
1790,854,PayPal,2,Average quality.,Retail Store,France
1791,364,Debit Card,5,Average quality.,Retail Store,Russia
1792,280,Debit Card,5,Terrible experience...,Hotel,Russia
1793,593,Credit Card,1,Terrible experience...,Online,Australia
1794,714,PayPal,3,Excellent service!,Amusement Park,Italy
1795,158,PayPal,2,Excellent service!,Fitness Center,Switzerland
1796,632,Credit Card,5,Excellent service!,Retail Store,New Zealand
1797,59,Debit Card,3,Average quality.,Amusement Park,Italy
1798,727,Debit Card,2,Excellent service!,Gas Station,Canada
1799,128,Debit Card,4,Average quality.,Online,Canada
1800,736,Credit Card,4,Excellent service!,Gas Station,France
1801,721,Debit Card,2,Terrible experience...,Fitness Center,Singapore
1802,882,Credit Card,1,Terrible experience...,Museum,New Zealand
1803,115,Credit Card,2,Average quality.,Amusement Park,Sweden
1804,209,PayPal,2,Terrible experience...,Restaurant,USA
1805,526,Debit Card,1,Average quality.,Cinema,Japan
1806,521,Credit Card,1,Average quality.,Online,Japan
1807,552,Debit Card,3,Terrible experience...,Fitness Center,Canada
1808,962,Debit Card,3,Average quality.,Restaurant,Sweden
1809,237,PayPal,1,Terrible experience...,Retail Store,Italy
1810,281,Debit Card,4,Excellent service!,Cinema,Singapore
1811,359,PayPal,4,Excellent service!,Supermarket,Spain
1812,201,Credit Card,2,Terrible experience...,Retail Store,Switzerland
1813,758,Debit Card,5,Terrible experience...,ATM,China
1814,278,Credit Card,2,Terrible experience...,Bar,Australia
1815,235,Debit Card,2,Terrible experience...,Online,Switzerland
1816,494,Credit Card,5,Excellent service!,Fitness Center,Spain
1817,4,Debit Card,1,Average quality.,ATM,South Africa
1818,666,Debit Card,4,Average quality.,Amusement Park,Brazil
1819,442,Debit Card,2,Excellent service!,Online,South Africa
1820,29,Debit Card,5,Average quality.,Museum,New Zealand
1821,109,Debit Card,3,Excellent service!,Museum,Netherlands
1822,610,Debit Card,2,Average quality.,Bar,India
1823,727,Debit Card,4,Terrible experience...,Online,Japan
1824,805,Debit Card,1,Terrible experience...,Restaurant,China
1825,75,Debit Card,2,Terrible experience...,Gas Station,Germany
1826,838,Credit Card,2,Excellent service!,Hotel,Germany
1827,146,PayPal,5,Excellent service!,Restaurant,Brazil
1828,128,Debit Card,3,Average quality.,Bar,Netherlands
1829,853,PayPal,3,Average quality.,Fitness Center,Brazil
1830,42,Debit Card,1,Average quality.,Museum,Netherlands
1831,356,Debit Card,4,Excellent service!,Online,Switzerland
1832,41,Credit Card,1,Average quality.,Restaurant,Singapore
1833,934,Credit Card,2,Terrible experience...,Gas Station,Japan
1834,34,PayPal,2,Average quality.,ATM,India
1835,17,Credit Card,3,Terrible experience...,Restaurant,Russia
1836,677,Credit Card,4,Excellent service!,Amusement Park,Netherlands
1837,153,PayPal,5,Terrible experience...,ATM,USA
1838,998,Credit Card,4,Terrible experience...,Bar,France
1839,378,Debit Card,2,Terrible experience...,ATM,Spain
1840,588,PayPal,5,Excellent service!,Online,Brazil
1841,599,PayPal,4,Excellent service!,Cinema,Netherlands
1842,629,Debit Card,4,Excellent service!,Cinema,Mexico
1843,874,Credit Card,5,Excellent service!,Supermarket,Australia
1844,342,PayPal,2,Average quality.,Amusement Park,Italy
1845,981,PayPal,4,Excellent service!,Online,Australia
1846,27,Debit Card,5,Terrible experience...,Bar,China
1847,825,Debit Card,2,Excellent service!,Retail Store,Singapore
1848,287,Credit Card,5,Average quality.,Cinema,USA
1849,646,PayPal,5,Average quality.,Bar,Russia
1850,731,Credit Card,4,Average quality.,ATM,Switzerland
1851,168,Credit Card,2,Terrible experience...,Restaurant,India
1852,610,Debit Card,4,Excellent service!,Cinema,Canada
1853,268,PayPal,1,Excellent service!,Online,South Africa
1854,749,PayPal,1,Excellent service!,Cinema,USA
1855,821,PayPal,2,Terrible experience...,Gas Station,Japan
1856,455,Debit Card,5,Terrible experience...,Gas Station,Japan
1857,906,Debit Card,4,Average quality.,Gas Station,Germany
1858,685,Debit Card,4,Average quality.,Amusement Park,Switzerland
1859,401,Debit Card,2,Excellent service!,Fitness Center,Netherlands
1860,922,Debit Card,2,Terrible experience...,Cinema,Spain
1861,981,PayPal,1,Terrible experience...,Supermarket,New Zealand
1862,476,Credit Card,3,Excellent service!,Museum,France
1863,702,PayPal,2,Excellent service!,Bar,USA
1864,634,Credit Card,3,Average quality.,Fitness Center,China
1865,558,Debit Card,2,Average quality.,Gas Station,Canada
1866,576,Credit Card,5,Average quality.,ATM,United Kingdom
1867,130,PayPal,5,Excellent service!,Online,Switzerland
1868,822,PayPal,1,Excellent service!,Amusement Park,Germany
1869,363,Credit Card,1,Average quality.,Hotel,Sweden
1870,705,Debit Card,3,Average quality.,Gas Station,Germany
1871,819,Debit Card,2,Terrible experience...,Bar,Canada
1872,693,PayPal,4,Terrible experience...,ATM,Brazil
1873,292,Credit Card,1,Average quality.,Online,Australia
1874,371,Debit Card,4,Average quality.,Restaurant,France
1875,794,Debit Card,4,Terrible experience...,Retail Store,Australia
1876,29,PayPal,2,Average quality.,ATM,Spain
1877,149,Debit Card,3,Terrible experience...,Supermarket,Brazil
1878,779,Credit Card,2,Terrible experience...,ATM,Australia
1879,296,PayPal,1,Terrible experience...,ATM,China
1880,11,PayPal,4,Excellent service!,Fitness Center,New Zealand
1881,512,Credit Card,2,Excellent service!,Supermarket,Singapore
1882,676,PayPal,2,Average quality.,Restaurant,Brazil
1883,113,Debit Card,2,Terrible experience...,Amusement Park,Netherlands
1884,187,Debit Card,1,Excellent service!,Cinema,Germany
1885,807,Credit Card,3,Average quality.,Online,Switzerland
1886,744,Debit Card,2,Average quality.,ATM,South Africa
1887,227,Credit Card,1,Average quality.,ATM,Russia
1888,310,Credit Card,4,Average quality.,Museum,Japan
1889,98,Debit Card,5,Average quality.,Supermarket,Switzerland
1890,55,Credit Card,1,Terrible experience...,Bar,Russia
1891,623,Debit Card,5,Average quality.,ATM,Italy
1892,664,PayPal,2,Terrible experience...,ATM,Canada
1893,758,PayPal,2,Excellent service!,Supermarket,Spain
1894,406,Credit Card,1,Average quality.,Bar,USA
1895,69,Debit Card,5,Excellent service!,Supermarket,Switzerland
1896,312,Debit Card,2,Terrible experience...,Fitness Center,Brazil
1897,289,PayPal,4,Terrible experience...,Amusement Park,Netherlands
1898,762,PayPal,3,Excellent service!,ATM,France
1899,548,Debit Card,3,Average quality.,Gas Station,Spain
1900,751,Credit Card,2,Average quality.,Online,Singapore
1901,148,PayPal,5,Excellent service!,Bar,United Kingdom
1902,467,Credit Card,2,Excellent service!,Gas Station,India
1903,739,Credit Card,5,Excellent service!,Supermarket,United Kingdom
1904,244,PayPal,4,Average quality.,Museum,Mexico
1905,491,Credit Card,5,Average quality.,ATM,Switzerland
1906,849,Credit Card,2,Average quality.,Museum,Australia
1907,958,Debit Card,4,Excellent service!,Fitness Center,Netherlands
1908,507,Credit Card,1,Average quality.,Museum,China
1909,365,Debit Card,3,Terrible experience...,Supermarket,Spain
1910,482,PayPal,2,Excellent service!,Fitness Center,Singapore
1911,201,PayPal,2,Average quality.,Museum,Switzerland
1912,154,Debit Card,2,Excellent service!,Cinema,Spain
1913,450,PayPal,4,Terrible experience...,Cinema,France
1914,501,Credit Card,1,Terrible experience...,Amusement Park,Brazil
1915,73,Credit Card,5,Excellent service!,ATM,India
1916,713,Credit Card,1,Excellent service!,ATM,Spain
1917,296,PayPal,4,Terrible experience...,Gas Station,France
1918,17,Credit Card,2,Excellent service!,Fitness Center,China
1919,641,PayPal,3,Terrible experience...,Hotel,Japan
1920,217,Credit Card,2,Terrible experience...,ATM,China
1921,61,Debit Card,5,Average quality.,Amusement Park,Russia
1922,939,PayPal,3,Excellent service!,Bar,Mexico
1923,616,PayPal,2,Excellent service!,Museum,Japan
1924,42,Credit Card,3,Average quality.,Bar,Australia
1925,25,PayPal,1,Terrible experience...,Supermarket,Canada
1926,39,PayPal,4,Excellent service!,Gas Station,Switzerland
1927,803,Debit Card,2,Average quality.,Museum,Singapore
1928,131,Debit Card,5,Average quality.,Fitness Center,Spain
1929,498,Credit Card,1,Excellent service!,Museum,Switzerland
1930,229,Debit Card,2,Average quality.,Restaurant,New Zealand
1931,108,Credit Card,1,Terrible experience...,Fitness Center,United Kingdom
1932,172,Credit Card,5,Average quality.,Retail Store,Mexico
1933,435,Credit Card,2,Terrible experience...,Supermarket,Singapore
1934,478,PayPal,5,Terrible experience...,ATM,Netherlands
1935,102,Debit Card,3,Excellent service!,Supermarket,Italy
1936,866,Credit Card,5,Average quality.,Fitness Center,Sweden
